"kodekebun","kodebudidaya","kodeafdeling","kodeblok","namablok","status","tahuntanam","luas","kodekloon","netral","jmlpohon","tinggipohon","topologi","exareal","KodeTopografi","KodeKetinggian","mdpl","tanggal","jmlPatok",
"13","20","12","1201","CISAPU 1","TBM","2011","4,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","1301","CISAPU 2","TBM","2012","0,5000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","1401","CISAPU 3","TBM","2009","8,5000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","1402","CISAPU 3","TBM","2012","1,5000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","1501","CIWALANG","TBM","2009","10,0000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","1502","CIWALANG","TBM","2011","3,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","1802","KABEL 2","TBM","2012","2,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","2003","MALA 12","TBM","2012","2,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","2004","MALA 12","TBM","2011","5,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","2401","MALA 3","TBM","2009","0,4000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","3501","PAMEGATAN 4","TBM","2012","2,0000","","202012/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","3502","PAMEGATAN 4","TBM","2011","0,4000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","3601","TANDO 1","TBM","2011","1,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","3900","CIHAJI 12","TBM","2009","4,0000","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","3902","CIHAJI 12","TBM","2011","3,6000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","0200","CIHAJI 1","TTI","2012","1,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","0400","CIKEUEUNG","TTI","2012","3,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","1400","CISAPU 3","TTI","2012","2,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","1800","KABEL 2","TTI","2012","3,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","12","3500","PAMEGATAN 4","TTI","2012","1,0000","","202012/04","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","14","0601","LENGKOB","TBM","2011","2,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","14","0602","LENGKOB","TBM","2008","2,0000","","202008/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","14","1102","GIRIAWAS","TBM","2009","6,0200","","202009/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","14","1201","ASTANA ANYAR","TBM","2011","6,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","20","14","1401","CITIIS","TBM","2011","6,0000","","202011/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","14","0101","PANYILEUKAN","TBM","2010","3,2300","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","14","0201","CINANGELA","TBM","2010","1,0000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","14","0401","NYALINDUNG","TBM","2010","7,5000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","14","1001","LEBAK ASIH","TBM","2010","3,2400","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","14","1202","ASTANA ANYAR","TBM","2010","0,7500","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","14","1601","PADA ASIH","TBM","2010","5,0000","","212010/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","21","14","1801","WASPADA","TBM","2008","20,1100","","212008/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","29","14","1800","WASPADA","TBM","2008","20,1100","","292008/02","0","0","0","Areal8","","","0","01-01-1900 00:00:00","0",
"13","02","11","0100","A CIWINDU 12","TM","1967","8,0100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","0400","A2 CISERO 12","TM","1898","2,5700","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","0401","A2 CISERO 12","TM","2011","4,5300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","0402","A2 CISERO 12","TM","2012","4,7100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","0500","B CIWINDU 34","TM","1980","19,4300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","0600","B2 CISERO 34","TM","1900","9,5200","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","0700","C CIWINDU 56","TM","1999","10,1200","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","0900","C2 CITIIS 15","TM","1971","9,2300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","1200","D CIWINDU 78","TM","1900","4,6900","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","1300","D2 CITIIS 234","TM","2001","8,9300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","1301","D2 CITIIS 234","TM","2009","5,0400","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","1400","E CIWINDU 910","TM","1901","4,3200","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","1500","E2 CISERO 8910","TM","1967","20,1300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","1700","F CITIIS 910","TM","1901","13,7200","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2000","F2 CISERO 567","TM","1936","10,7800","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","11","2100","G CITIIS 678","TM","1989","8,2200","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","0200","CIHAJI 1","TM","1927","3,1300","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","0201","CIHAJI 1","TM","2009","9,0100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","0300","CIHAJI 2","TM","1927","1,5000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","0301","CIHAJI 2","TM","2009","12,1100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","0400","CIKEUEUNG","TM","1928","16,0600","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","0500","CILAKI","TM","1932","11,0100","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","0900","CISANGIANG 1","TM","1932","6,0900","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","1100","CISANGIANG 12","TM","1927","25,4600","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","1200","CISAPU 1","TM","1927","14,3000","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","1300","CISAPU 2","TM","1927","17,8700","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","1400","CISAPU 3","TM","1927","19,7800","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","1500","CIWALANG","TM","1928","6,5800","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
"13","02","12","1600","KABEL 1","TM","1927","13,1500","","","0","0","0","Areal1","","","0","01-01-1900 00:00:00","0",
