"KodeUnit","Tanggal","NoBukti","NoInput","KodeBudidaya","KodeAfdeling","Norek","KodeBarang","Netral","kdblok","KodeUnsur","Uraian","Jml_fisik","Debet","Kredit","Aplikasi",
"13","29-12-2016 00:00:00","A58201612-V00327","A58201612-00327","02","11","601070100","00201106","0200","2900","B","Pemakaian 400 KCL Utk.Afdeling/Bagian Kiararoa","400","2559954,86525952","0","TUP",
"13","29-12-2016 00:00:00","A58201612-V00328","A58201612-00328","02","14","601070100","00201106","0200","0200","B","Pemakaian 550 KCL Utk.Afdeling/Bagian Citawa","550","3519937,93879016","0","TUP",
"13","22-12-2016 00:00:00","A58201612-V00210","A58201612-00210","02","11","601070100","00201106","0200","2201","B","Pemakaian 600 KCL Utk.Afdeling/Bagian Kiararoa","600","3839932,29326154","0","TUP",
"13","24-12-2016 00:00:00","A58201612-V00249","A58201612-00249","02","10","601070100","00201106","0200","1500","B","Pemakaian 1100 KCL Utk.Afdeling/Bagian Purbasari","1100","7039875,87467692","0","TUP",
"13","10-12-2016 00:00:00","A58201612-V00084","A58201612-00084","02","02","080022100","00201106","","","B","Pemakaian 8300 KCL Utk.Afdeling/Bagian Kantor Induk","8300","53119063,4141389","0","TUP",
"13","15-12-2016 00:00:00","A58201612-V00123","A58201612-00123","02","12","601070100","00201106","0200","1801","B","Pemakaian 1500 KCL Utk.Afdeling/Bagian Srikandi","1500","9599830,74370418","0","TUP",
"13","17-12-2016 00:00:00","A58201612-V00147","A58201612-00147","02","10","601070100","00201106","0200","2800","B","Pemakaian 1000 KCL Utk.Afdeling/Bagian Purbasari","1000","6399887,15986869","0","TUP",
"13","24-12-2016 00:00:00","A58201612-V00250","A58201612-00250","02","11","601070100","00201106","0200","3900","B","Pemakaian 1300 KCL Utk.Afdeling/Bagian Kiararoa","1300","8319853,30454516","0","TUP",
"13","21-12-2016 00:00:00","A58201612-V00198","A58201612-00198","02","14","601070100","00201106","0200","1500","B","Pemakaian 900 KCL Utk.Afdeling/Bagian Citawa","900","5759898,44725099","0","TUP",
"13","22-12-2016 00:00:00","A58201612-V00207","A58201612-00207","02","10","601070100","00201106","0200","0400","B","Pemakaian 700 KCL Utk.Afdeling/Bagian Purbasari","700","4479921,01023876","0","TUP",
"13","22-12-2016 00:00:00","A58201612-V00208","A58201612-00208","02","12","601070100","00201106","0200","2002","B","Pemakaian 850 KCL Utk.Afdeling/Bagian Srikandi","850","5439904,08395859","0","TUP",
"13","27-12-2016 00:00:00","A58201612-V00295","A58201612-00295","02","10","601070100","00201106","0200","0101","B","Pemakaian 700 KCL Utk.Afdeling/Bagian Purbasari","700","4479921,01411364","0","TUP",
"13","27-12-2016 00:00:00","A58201612-V00296","A58201612-00296","02","12","601070100","00201106","0200","0200","B","Pemakaian 900 KCL Utk.Afdeling/Bagian Srikandi","900","5759898,44687161","0","TUP",
"13","22-12-2016 00:00:00","A58201612-V00209","A58201612-00209","02","14","601070100","00201106","0200","1100","B","Pemakaian 800 KCL Utk.Afdeling/Bagian Citawa","800","5119909,72683637","0","TUP",
"13","31-12-2016 00:00:00","A58201612-V00358","A58201612-00358","02","11","601070100","00201106","0200","1301","B","Pemakaian 900 KCL Utk.Afdeling/Bagian Kiararoa","900","5759898,44458805","0","TUP",
"13","19-12-2016 00:00:00","A58201612-V00175","A58201612-00175","02","14","601070100","00201106","0200","0301","B","Pemakaian 400 KCL Utk.Afdeling/Bagian Citawa","400","2559954,86180302","0","TUP",
"13","20-12-2016 00:00:00","A58201612-V00185","A58201612-00185","02","10","601070100","00201106","0200","2400","B","Pemakaian 1000 KCL Utk.Afdeling/Bagian Purbasari","1000","6399887,16363232","0","TUP",
"13","20-12-2016 00:00:00","A58201612-V00186","A58201612-00186","02","14","601070100","00201106","0200","0300","B","Pemakaian 800 KCL Utk.Afdeling/Bagian Citawa","800","5119909,72374567","0","TUP",
"13","21-12-2016 00:00:00","A58201612-V00196","A58201612-00196","02","10","601070100","00201106","0200","1100","B","Pemakaian 700 KCL Utk.Afdeling/Bagian Purbasari","700","4479921,0137458","0","TUP",
"13","21-12-2016 00:00:00","A58201612-V00197","A58201612-00197","02","12","601070100","00201106","0200","2002","B","Pemakaian 850 KCL Utk.Afdeling/Bagian Srikandi","850","5439904,08824697","0","TUP",
"13","17-12-2016 00:00:00","A58201612-V00148","A58201612-00148","02","12","601070100","00201107","0200","3800","B","Pemakaian 1100 KIESERIT Utk.Afdeling/Bagian Srikandi","1100","3863798,36836283","0","TUP",
"13","17-12-2016 00:00:00","A58201612-V00149","A58201612-00149","02","11","601070100","00201107","0200","1500","B","Pemakaian 800 KIESERIT Utk.Afdeling/Bagian Kiararoa","800","2810035,1825367","0","TUP",
"13","17-12-2016 00:00:00","A58201612-V00150","A58201612-00150","02","14","601070100","00201107","0200","2200","B","Pemakaian 300 KIESERIT Utk.Afdeling/Bagian Citawa","300","1053763,18876576","0","TUP",
"13","26-12-2016 00:00:00","A58201612-V00281","A58201612-00281","02","10","601070100","00201107","0200","2300","B","Pemakaian 700 KIESERIT Utk.Afdeling/Bagian Purbasari","700","2458780,78038173","0","TUP",
"13","26-12-2016 00:00:00","A58201612-V00282","A58201612-00282","02","14","601070100","00201107","0200","0100","B","Pemakaian 650 KIESERIT Utk.Afdeling/Bagian Citawa","650","2283153,57827476","0","TUP",
"13","31-12-2016 00:00:00","A58201612-V00358","A58201612-00358","02","11","601070100","00201107","0200","1301","B","Pemakaian 1000 KIESERIT Utk.Afdeling/Bagian Kiararoa","1000","3512543,97799653","0","TUP",
"13","28-12-2016 00:00:00","A58201612-V00312","A58201612-00312","02","12","601070100","00201107","0200","1600","B","Pemakaian 700 KIESERIT Utk.Afdeling/Bagian Srikandi","700","2458780,77144351","0","TUP",
"13","28-12-2016 00:00:00","A58201612-V00313","A58201612-00313","02","14","601070100","00201107","0200","0200","B","Pemakaian 600 KIESERIT Utk.Afdeling/Bagian Citawa","600","2107526,38785296","0","TUP",
"13","29-12-2016 00:00:00","A58201612-V00326","A58201612-00326","02","12","601070100","00201107","0200","0300","B","Pemakaian 1300 KIESERIT Utk.Afdeling/Bagian Srikandi","1300","4566307,1521386","0","TUP",
"13","29-12-2016 00:00:00","A58201612-V00327","A58201612-00327","02","11","601070100","00201107","0200","2900","B","Pemakaian 500 KIESERIT Utk.Afdeling/Bagian Kiararoa","500","1756271,98372615","0","TUP",
"13","30-12-2016 00:00:00","EAP201612-00028","EAP201612-00028","02","10","602140100","","0200","","L","Pembebanan Biaya EAP TOYOTA DYNA 130HT","64","494379,279098268","0","EAP",
"13","30-12-2016 00:00:00","EAP201612-00028","EAP201612-00028","02","10","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 130HT","0","0","494379,279098268","EAP",
"13","05-12-2016 00:00:00","ETL201612-00005","ETL201612-00005","02","30","425070100","","","","L","Pembebanan Biaya ETL P.L.N","204","273176,554883925","0","ETL",
"13","05-12-2016 00:00:00","ETL201612-00005","ETL201612-00005","02","30","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","273176,554883925","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","21","603110201","","0200","","L","Pembebanan Biaya ETL P.L.N","920","1231972,69849613","0","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","21","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1231972,69849613","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","21","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","424494,940677471","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","30","424080300","","","","L","Pembebanan Biaya ETL P.L.N","776","1039142,1891663","0","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","30","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1039142,1891663","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","30","425070100","","","","L","Pembebanan Biaya ETL P.L.N","207","277193,857161629","0","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","30","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","277193,857161629","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","30","412020100","","","","L","Pembebanan Biaya ETL P.L.N","328","439225,049029055","0","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","30","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","439225,049029055","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","20","603110202","","0200","","L","Pembebanan Biaya ETL P.L.N","228","305314,973105563","0","ETL",
"13","24-12-2016 00:00:00","ETL201612-00026","ETL201612-00026","02","20","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","305314,973105563","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","20","603110201","","0200","","L","Pembebanan Biaya ETL P.L.N","1484","1987225,52670463","0","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","20","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1987225,52670463","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","20","603110202","","0200","","L","Pembebanan Biaya ETL P.L.N","579","775339,339597022","0","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","20","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","775339,339597022","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","21","603110201","","0200","","L","Pembebanan Biaya ETL P.L.N","920","1231972,69849613","0","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","21","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1231972,69849613","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","21","603110202","","0200","","L","Pembebanan Biaya ETL P.L.N","317","424494,940677471","0","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","21","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","424494,940677471","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","30","424080300","","","","L","Pembebanan Biaya ETL P.L.N","776","1039142,1891663","0","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","30","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1039142,1891663","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","30","425070100","","","","L","Pembebanan Biaya ETL P.L.N","206","275854,756402395","0","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","30","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","275854,756402395","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","30","412020100","","","","L","Pembebanan Biaya ETL P.L.N","330","441903,250547525","0","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","30","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","441903,250547525","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","20","603110202","","0205","","L","Pembebanan Biaya ETL P.L.N","190","254429,144254636","0","ETL",
"13","25-12-2016 00:00:00","ETL201612-00027","ETL201612-00027","02","20","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","254429,144254636","ETL",
"13","26-12-2016 00:00:00","ETL201612-00028","ETL201612-00028","02","20","603110201","","0200","","L","Pembebanan Biaya ETL P.L.N","1484","1987225,52670463","0","ETL",
"13","26-12-2016 00:00:00","ETL201612-00028","ETL201612-00028","02","20","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1987225,52670463","ETL",
"13","12-12-2016 00:00:00","ETL201612-00012","ETL201612-00012","02","20","603110201","","0200","","L","Pembebanan Biaya ETL P.L.N","1480","1981869,12366769","0","ETL",
"13","12-12-2016 00:00:00","ETL201612-00012","ETL201612-00012","02","20","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1981869,12366769","ETL",
"13","12-12-2016 00:00:00","ETL201612-00012","ETL201612-00012","02","20","603110202","","0200","","L","Pembebanan Biaya ETL P.L.N","576","771322,037319317","0","ETL",
"13","12-12-2016 00:00:00","ETL201612-00012","ETL201612-00012","02","20","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","771322,037319317","ETL",
"13","12-12-2016 00:00:00","ETL201612-00012","ETL201612-00012","02","21","603110201","","0200","","L","Pembebanan Biaya ETL P.L.N","918","1229294,49697766","0","ETL",
"13","12-12-2016 00:00:00","ETL201612-00012","ETL201612-00012","02","21","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1229294,49697766","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","20","603110201","","0200","","L","Pembebanan Biaya ETL P.L.N","1480","1981869,12366769","0","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","20","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1981869,12366769","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","20","603110202","","0200","","L","Pembebanan Biaya ETL P.L.N","576","771322,037319317","0","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","20","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","771322,037319317","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","21","603110201","","0200","","L","Pembebanan Biaya ETL P.L.N","918","1229294,49697766","0","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","21","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1229294,49697766","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","21","603110202","","0200","","L","Pembebanan Biaya ETL P.L.N","315","421816,739159001","0","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","21","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","421816,739159001","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","30","424080300","","","","L","Pembebanan Biaya ETL P.L.N","772","1033785,78612936","0","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","30","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","1033785,78612936","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","30","425070100","","","","L","Pembebanan Biaya ETL P.L.N","204","273176,554883925","0","ETL",
"13","13-12-2016 00:00:00","ETL201612-00013","ETL201612-00013","02","30","255990000","","","","L","Dibukukan Pemindahbukuan Biaya ETL P.L.N","0","0","273176,554883925","ETL",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","02","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP DAIHATSU TERIOS","0","0","628767,964445021","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","14","406010000","","","","L","Pembebanan Biaya EAP MITSUBISHI PAJERO","77","383096,209522434","0","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","14","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI PAJERO","0","0","383096,209522434","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","11","601071900","","0200","3000","L","Pembebanan Biaya EAP TOYOTA DYNA 110ET","30","279729,521155604","0","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","11","201990000","","","3000","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 110ET","0","0","279729,521155604","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","11","602140100","","0200","","L","Pembebanan Biaya EAP TOYOTA DYNA 110ET","22","205134,982180777","0","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","11","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 110ET","0","0","205134,982180777","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","12","602140100","","0200","","L","Pembebanan Biaya EAP MITSUBISHI FE.74","78","518510,008715865","0","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74","0","0","518510,008715865","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","10","602140100","","0200","","L","Pembebanan Biaya EAP TOYOTA DYNA 130HT","62","478929,926626447","0","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","10","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 130HT","0","0","478929,926626447","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","14","601071900","","0200","0301","L","Pembebanan Biaya EAP MITSUBISHI/FE 74","52","351858,107265106","0","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","14","201990000","","","0301","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI/FE 74","0","0","351858,107265106","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","14","602140100","","0200","","L","Pembebanan Biaya EAP MITSUBISHI/FE 74","27","182695,555695344","0","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","14","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI/FE 74","0","0","182695,555695344","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","10","602140100","","0200","","L","Pembebanan Biaya EAP MITSUBISHI FE.74 HDV","76","584337,541569713","0","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","10","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74 HDV","0","0","584337,541569713","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","14","602140100","","0200","","L","Pembebanan Biaya EAP MITSUBISHI FE.74 HDV","62","674991,076395815","0","EAP",
"13","19-12-2016 00:00:00","EAP201612-00017","EAP201612-00017","02","14","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74 HDV","0","0","674991,076395815","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","12","406010000","","","","L","Pembebanan Biaya EAP DAIHATSU TAFT ROCKY","72","174130,393165916","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","12","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP DAIHATSU TAFT ROCKY","0","0","174130,393165916","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","02","406020000","","","","L","Pembebanan Biaya EAP DAIHATSU TERIOS","270","771669,774546162","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","02","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP DAIHATSU TERIOS","0","0","771669,774546162","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","11","406010000","","","","L","Pembebanan Biaya EAP MITSUBISHI PAJERO","75","373145,658625747","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","11","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI PAJERO","0","0","373145,658625747","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","10","602140100","","0205","","L","Pembebanan Biaya EAP TOYOTA DYNA 110ET","21","195810,664808923","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","10","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 110ET","0","0","195810,664808923","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","12","602140100","","0205","","L","Pembebanan Biaya EAP TOYOTA DYNA 110ET","23","214459,29955263","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 110ET","0","0","214459,29955263","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","11","602140100","","0205","","L","Pembebanan Biaya EAP TOYOTA DYNA 110ET","19","177162,030065216","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","11","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 110ET","0","0","177162,030065216","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","20","603110400","","0200","","L","Pembebanan Biaya EAP MITSUBISHI FE.74","24","159541,541143343","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","20","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74","0","0","159541,541143343","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","12","602140100","","0200","","L","Pembebanan Biaya EAP MITSUBISHI FE.74","66","438739,238144193","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74","0","0","438739,238144193","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","10","602140100","","0200","","L","Pembebanan Biaya EAP TOYOTA DYNA 130HT","78","602524,746401015","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","10","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 130HT","0","0","602524,746401015","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","14","602140100","","0200","","L","Pembebanan Biaya EAP MITSUBISHI/FE 74","67","855512,289081929","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","14","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI/FE 74","0","0","855512,289081929","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","10","601071900","","0200","2300","L","Pembebanan Biaya EAP MITSUBISHI FE.74 HDV","55","422875,852451766","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","10","201990000","","","2300","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74 HDV","0","0","422875,852451766","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","10","602140100","","0200","","L","Pembebanan Biaya EAP MITSUBISHI FE.74 HDV","24","184527,644706225","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","10","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74 HDV","0","0","184527,644706225","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","14","601071900","","0200","0301","L","Pembebanan Biaya EAP MITSUBISHI FE.74 HDV","52","566121,547944877","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","14","201990000","","","0301","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74 HDV","0","0","566121,547944877","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","14","602140100","","0200","","L","Pembebanan Biaya EAP MITSUBISHI FE.74 HDV","28","304834,679662626","0","EAP",
"13","20-12-2016 00:00:00","EAP201612-00018","EAP201612-00018","02","14","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74 HDV","0","0","304834,679662626","EAP",
"13","03-12-2016 00:00:00","EAP201612-00003","EAP201612-00003","02","20","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74","0","0","132951,284286119","EAP",
"13","03-12-2016 00:00:00","EAP201612-00003","EAP201612-00003","02","11","602140100","","0205","","L","Pembebanan Biaya EAP TOYOTA DYNA 130HT","10","77246,7623591044","0","EAP",
"13","03-12-2016 00:00:00","EAP201612-00003","EAP201612-00003","02","11","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 130HT","0","0","77246,7623591044","EAP",
"13","03-12-2016 00:00:00","EAP201612-00003","EAP201612-00003","02","10","602140100","","0205","","L","Pembebanan Biaya EAP MITSUBISHI FE.74 HDV","11","84575,1704903533","0","EAP",
"13","03-12-2016 00:00:00","EAP201612-00003","EAP201612-00003","02","10","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74 HDV","0","0","84575,1704903533","EAP",
"13","03-12-2016 00:00:00","EAP201612-00003","EAP201612-00003","02","12","602140100","","0205","","L","Pembebanan Biaya EAP TOYOTA DYNA 130HT","10","77246,7623591044","0","EAP",
"13","03-12-2016 00:00:00","EAP201612-00003","EAP201612-00003","02","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 130HT","0","0","77246,7623591044","EAP",
"13","03-12-2016 00:00:00","EAP201612-00003","EAP201612-00003","02","14","602140100","","0205","","L","Pembebanan Biaya EAP MITSUBISHI FE.74 HDV","10","76886,5186275939","0","EAP",
"13","03-12-2016 00:00:00","EAP201612-00003","EAP201612-00003","02","14","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74 HDV","0","0","76886,5186275939","EAP",
"13","04-12-2016 00:00:00","EAP201612-00004","EAP201612-00004","02","14","406010000","","","","L","Pembebanan Biaya EAP DAIHATSU TAFT ROCKY","276","667499,840469344","0","EAP",
"13","04-12-2016 00:00:00","EAP201612-00004","EAP201612-00004","02","14","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP DAIHATSU TAFT ROCKY","0","0","667499,840469344","EAP",
"13","04-12-2016 00:00:00","EAP201612-00004","EAP201612-00004","02","10","406010000","","","","L","Pembebanan Biaya EAP MITSUBISHI PAJERO","72","358219,832280718","0","EAP",
"13","04-12-2016 00:00:00","EAP201612-00004","EAP201612-00004","02","10","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI PAJERO","0","0","358219,832280718","EAP",
"13","04-12-2016 00:00:00","EAP201612-00004","EAP201612-00004","02","10","602140100","","0205","","L","Pembebanan Biaya EAP TOYOTA DYNA 110ET","21","195810,664808923","0","EAP",
"13","04-12-2016 00:00:00","EAP201612-00004","EAP201612-00004","02","10","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP TOYOTA DYNA 110ET","0","0","195810,664808923","EAP",
"13","04-12-2016 00:00:00","EAP201612-00004","EAP201612-00004","02","12","602140100","","0200","","L","Pembebanan Biaya EAP MITSUBISHI FE.74","65","432091,673929887","0","EAP",
"13","04-12-2016 00:00:00","EAP201612-00004","EAP201612-00004","02","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI FE.74","0","0","432091,673929887","EAP",
"13","04-12-2016 00:00:00","EAP201612-00004","EAP201612-00004","02","10","602140100","","0200","","L","Pembebanan Biaya EAP TOYOTA DYNA 130HT","60","463480,574154627","0","EAP",
