"kodeunit","tgltran","nobukti","noaktiva","kdafd","kdbud","kelompok","norek","tglbeli","nmaktiva","kelompokaset","tarifpct","jmlunit","satuan","sawalp","auditp","rcp","hapusp","rekp","kbnp","murnip","sawals","audits","rcs","hapuss","kbns","reks","murnis","stopr","thntnm","kondisi",
"13","31-03-2016 00:00:00","SST201603-00001","1300400081","30","02","004","004060000","31-12-2004 00:00:00","BANGUNANUNAN RUANG DIESEL","01","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","407145,833333333","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800007","02","02","008","008030000","01-01-1971 00:00:00","MEJA MAKAN D/JATI","04","20","1","UNIT","171200","0","0","0","0","0","0","171199","0","0","0","0","0","0","","","0",
"13","31-12-2016 00:00:00","SST201612-00001","1300800186","02","02","008","008010000","31-05-2013 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","580000","","","0",
"13","30-09-2016 00:00:00","SST201609-00001","1300800091","02","02","008","008010000","01-06-2015 00:00:00","MESIN PETIK MERK OCHIAI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","4640000","","","0",
"13","29-02-2016 00:00:00","SST201602-00001","1300500223","20","02","005","005010000","31-07-2014 00:00:00","MESIN INNOVA TEA EXTRACTOR (ITX)","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","937500","","","0",
"13","30-06-2016 00:00:00","SST201606-00001","1300800189","02","02","008","008010000","30-06-2013 00:00:00","MESIN SKIPPING","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","966666,666666667","","","0",
"13","30-06-2016 00:00:00","SST201606-00001","1300100013","02","02","001","001000000","01-01-1990 00:00:00","TM TEH TAHUN TANAM 1990","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","894516,66","","","0",
"13","30-06-2016 00:00:00","SST201606-00001","1300800067","02","02","008","008010000","30-06-2011 00:00:00","MESIN PETIK MERK OCHIAI (V8-R8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","17,6666666674428","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500221","20","02","005","005010000","31-07-2013 00:00:00","MESIN PCR SINGLE ACTION","05","5","1","UNIT","388000000","0","0","0","0","0","0","48500010","0","0","0","0","0","1616667","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500222","20","02","005","005010000","30-06-2014 00:00:00","MESIN VIBRO NO.360202269 TAHUN 1989","05","5","1","UNIT","8363637","0","0","0","0","0","0","8363636","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500223","20","02","005","005010000","31-07-2014 00:00:00","MESIN INNOVA TEA EXTRACTOR (ITX)","05","5","1","UNIT","225000000","0","0","0","0","0","0","16875000","0","0","0","0","0","937500","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500224","20","02","005","005010000","01-08-2014 00:00:00","MESIN ROTARY WET SORTER/RWS","05","5","1","UNIT","208000000","0","0","0","0","0","0","14733339","0","0","0","0","0","866667","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500225","20","02","005","005010000","31-10-2014 00:00:00","MESIN OPEN TOP ROLLER","05","5","1","UNIT","409000000","0","0","0","0","0","0","25562505","0","0","0","0","0","1704167","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800185","02","02","008","008010000","31-03-2013 00:00:00","MESIN PETIK TEH MERK OCHIAI (V8 NEW Z.2)","04","20","2","UNIT","73000000","0","0","0","0","0","0","41366678","0","0","0","0","0","1216667","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800186","02","02","008","008010000","31-05-2013 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","20","1","UNIT","34800000","0","0","0","0","0","0","18560000","0","0","0","0","0","580000","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800187","02","02","008","008010000","31-05-2013 00:00:00","MESIN PETIK TEH MERK OCHIAI (V8 NEW Z.2)","04","20","3","UNIT","109500000","0","0","0","0","0","0","58400000","0","0","0","0","0","1825000","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800188","02","02","008","008010000","31-05-2013 00:00:00","MESIN PETIK TEH MERK OCHIAI (V8 NEW Z.2)","04","20","1","UNIT","34800000","0","0","0","0","0","0","18560000","0","0","0","0","0","580000","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800189","02","02","008","008010000","30-06-2013 00:00:00","MESIN SKIPPING","04","20","2","UNIT","58000000","0","0","0","0","0","0","29966677","0","0","0","0","0","966667","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500199","20","02","005","005010000","31-07-1999 00:00:00","ROTOR VANE 15""+CONVEYOR","05","5","1","UNIT","160000000","0","0","0","0","0","0","159999999","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300600010","11","02","006","006020000","01-01-1971 00:00:00","JEMBATAN CISEMENT 3","02","20","1","UNIT","18000","0","0","0","0","0","0","17999","0","0","0","0","0","0","","","0",
"13","31-12-2016 00:00:00","SST201612-00001","1300800182","02","02","008","008010000","28-02-2013 00:00:00","MESIN SKIPPING (R8 GA)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"13","29-02-2016 00:00:00","SST201602-00001","1300500244","30","02","005","005010000","31-12-2005 00:00:00","DIESEL GENSET MAN TYPE D2866L 312.5 KVA","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2065312,5","","","0",
"13","30-06-2016 00:00:00","SST201606-00001","1300800068","02","02","008","008010000","30-06-2011 00:00:00","MESIN PETIK MERK OCHIAI (V8-R8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","17,6666666674428","","","0",
"13","30-06-2016 00:00:00","SST201606-00001","1300800070","02","02","008","008010000","30-06-2011 00:00:00","MESIN PETIK MERK OCHIAI (V8-R8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","17,6666666674428","","","0",
"13","30-06-2016 00:00:00","SST201606-00001","1300800164","02","02","008","008010000","30-06-2011 00:00:00","MESIN SKIPPING MERK OCHIAI (V8-R8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","17,6666666676174","","","0",
"13","30-06-2016 00:00:00","SST201606-00001","1300800147","02","02","008","008020000","30-06-2011 00:00:00","KOMPUTER SERVER HP-ML 110 G6","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","17,6666666676756","","","0",
"13","31-07-2016 00:00:00","SST201607-00001","1300600033","21","02","006","006190000","30-09-2011 00:00:00","DINDING PENAHAN TANAH (DPT) BRONJONG","02","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","8855000","","","0",
"13","31-07-2016 00:00:00","SST201607-00001","1300800072","02","02","008","008010000","01-12-2011 00:00:00","MESIN PETIK TEH MERK OCHIAI (R8-V8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1216666,66666667","","","0",
"13","31-07-2016 00:00:00","SST201607-00001","1300800073","02","02","008","008010000","08-12-2011 00:00:00","MESIN PETIK TEH MERK OCHIAI (RV-V8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1216666,66666667","","","0",
"13","31-07-2016 00:00:00","SST201607-00001","1300800074","02","02","008","008010000","12-12-2011 00:00:00","MESIN PETIK TEH MERK OCHIAI (R8-V8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1825000","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800151","02","02","008","008020000","01-05-1999 00:00:00","SERVER","04","20","2","UNIT","30246734","0","0","0","0","0","0","30246732","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800152","02","02","008","008020000","01-05-1999 00:00:00","PRINTER EPSON LQ 2180","04","20","2","UNIT","5885000","0","0","0","0","0","0","5884998","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800153","02","02","008","008030000","01-01-1971 00:00:00","SENTRIFUGE","04","20","1","UNIT","151952","0","0","0","0","0","0","151951","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800154","02","02","008","008030000","01-01-1971 00:00:00","STOP WACHT","04","20","1","UNIT","54704","0","0","0","0","0","0","54703","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800156","02","02","008","008030000","01-01-1972 00:00:00","MICROSCOPE MC","04","20","1","UNIT","482322","0","0","0","0","0","0","482321","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800157","02","02","008","008030000","01-01-1977 00:00:00","TIMBANGAN BADAN","04","20","1","UNIT","8078","0","0","0","0","0","0","8077","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400043","11","02","004","004080000","01-01-1978 00:00:00","JAMBAN UMUM WANASUKA","01","5","1","UNIT","75245","0","0","0","0","0","0","75244","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400044","12","02","004","004080000","01-01-1978 00:00:00","JAMBAN UMUM HUN","01","5","1","UNIT","93845","0","0","0","0","0","0","93844","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400045","12","02","004","004080000","01-01-1978 00:00:00","JAMBAN UMUM HUN","01","5","1","UNIT","93845","0","0","0","0","0","0","93844","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400047","12","02","004","004080000","01-01-1984 00:00:00","BANGUNAN SD SRIKANDI","01","5","1","UNIT","5490000","0","0","0","0","0","0","5489999","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400048","11","02","004","004190000","01-01-1984 00:00:00","LAPANG TENNIS WANASUKA","01","5","1","UNIT","5490000","0","0","0","0","0","0","5489999","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400049","11","02","004","004080000","01-01-1984 00:00:00","JAMBAN UMUM WANASUKA","01","5","1","UNIT","2300000","0","0","0","0","0","0","2299999","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400050","11","02","004","004080000","01-01-1984 00:00:00","JAMBAN UMUM WANASUKA","01","5","1","UNIT","2300000","0","0","0","0","0","0","2299999","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400051","20","02","004","004190000","01-01-1984 00:00:00","JEMBATAN TIMBANGAN PAB PUR","01","5","1","UNIT","8968719","0","0","0","0","0","0","8968718","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400052","30","02","004","004190000","01-01-1984 00:00:00","BANGUNAN POMPA SOLAR","01","5","1","UNIT","457500","0","0","0","0","0","0","457499","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400053","12","02","004","004080000","01-01-1984 00:00:00","JAMBAN UMUM SRIKANDI","01","5","1","UNIT","2330000","0","0","0","0","0","0","2329999","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400054","11","02","004","004080000","01-01-1984 00:00:00","JAMBAN UMUM CIPANAS","01","5","1","UNIT","2330000","0","0","0","0","0","0","2329999","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400055","11","02","004","004020000","01-01-1984 00:00:00","KANTOR AFD.CIPANAS","03","20","1","UNIT","12728280","0","0","0","0","0","0","12728279","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300400056","02","02","004","004030000","01-01-1984 00:00:00","GUDANG BERAS","01","5","1","UNIT","10540000","0","0","0","0","0","0","10539999","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500216","20","02","005","005010000","30-04-2012 00:00:00","ITX (INNOVA TEA EXTRACTOR)","05","5","1","UNIT","214500000","0","0","0","0","0","0","40218750","0","0","0","0","0","893750","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500218","20","02","005","005010000","31-07-2012 00:00:00","OPEN TOP ROLLER DA 47"" (REGULER)","05","5","1","UNIT","382750000","0","0","0","0","0","0","66981264","0","0","0","0","0","1594792","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300400077","02","02","004","004190000","01-12-2009 00:00:00","PEMBUATAN KIRMIR PAB.PUR","01","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","3364965,05","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300400082","30","02","004","004190000","31-12-2005 00:00:00","TANGKI BBM UTAMA KAP. 30.000 LTR","01","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","401154,125","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500208","20","02","005","005010000","31-12-2005 00:00:00","VIBRO FLUID BED DRYER (VFBD)","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","18033668,3916667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500209","20","02","005","005010000","31-03-2006 00:00:00","MESIN ROTORVANE 15""","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","789091,2625","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500211","20","02","005","005010000","31-10-2006 00:00:00","PRESSURE CUP ROLLER 47"" DOUBLE ACTION","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1716666,66666667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500212","20","02","005","005010000","31-07-2010 00:00:00","ITX INNOVA TEA EXTEACTOR","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","822916,666666667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500213","20","02","005","005010000","30-04-2011 00:00:00","ITX (INNOVA TEA TRACTOR)","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","893750","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500214","20","02","005","005010000","30-09-2011 00:00:00","BELT CONVEYOR (DIBN TSD & CUTTER PUR)","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","100576,083333333","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500210","21","02","005","005010000","31-05-2006 00:00:00","ROTOR VANE 8"" PAB.HUN.","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","729987,741666667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500215","21","02","005","005010000","30-09-2011 00:00:00","BELT CONVEUOR (DIBN & DRIER HUN)","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","63814,9166666667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500243","30","02","005","005010000","31-12-2004 00:00:00","DIESEL GENSET MAN TYPE D2866L 3125 KVA","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2009791,66666667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500244","30","02","005","005010000","31-12-2005 00:00:00","DIESEL GENSET MAN TYPE D2866L 312.5 KVA","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2065312,5","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500223","20","02","005","005010000","31-07-2014 00:00:00","MESIN INNOVA TEA EXTRACTOR (ITX)","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","937500","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500224","20","02","005","005010000","01-08-2014 00:00:00","MESIN ROTARY WET SORTER/RWS","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","866666,666666667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500225","20","02","005","005010000","31-10-2014 00:00:00","MESIN OPEN TOP ROLLER","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1704166,66666667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300500226","20","02","005","005010000","31-08-2003 00:00:00","MESIN DIBN + CONVEYOR","05","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","727500","","","0",
"13","31-08-2016 00:00:00","SST201608-00001","1300800084","02","02","008","008010000","30-11-2013 00:00:00","MESIN SKIPPING","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"13","31-08-2016 00:00:00","SST201608-00001","1300800085","02","02","008","008010000","30-11-2013 00:00:00","MESIN SKIPPING","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"13","31-08-2016 00:00:00","SST201608-00001","1300800086","02","02","008","008010000","31-07-2014 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","580000","","","0",
"13","31-08-2016 00:00:00","SST201608-00001","1300800087","02","02","008","008010000","31-07-2014 00:00:00","MESIN TRIMING","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","527500","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800069","02","02","008","008010000","30-06-2011 00:00:00","MESIN PETIK MERK OCHIAI (V8-R8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1216666,66666667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800070","02","02","008","008010000","30-06-2011 00:00:00","MESIN PETIK MERK OCHIAI (V8-R8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","608333,333333333","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800071","02","02","008","008010000","31-07-2011 00:00:00","MESIN SKIPPING MERK OCHIAI (V8-R8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800072","02","02","008","008010000","01-12-2011 00:00:00","MESIN PETIK TEH MERK OCHIAI (R8-V8)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1216666,66666667","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800199","02","02","008","008010000","31-07-2014 00:00:00","MESIN TRIMING","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","527500","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800193","02","02","008","008010000","28-02-2014 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","580000","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800194","02","02","008","008010000","28-02-2014 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1160000","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800195","02","02","008","008010000","31-03-2014 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2320000","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800196","02","02","008","008010000","31-03-2014 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","580000","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800197","02","02","008","008010000","31-03-2014 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2320000","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300800198","02","02","008","008010000","31-03-2014 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2320000","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800008","02","02","008","008030000","01-01-1971 00:00:00","BUPET ANTIK","04","20","1","UNIT","179540","0","0","0","0","0","0","179539","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800010","02","02","008","008030000","01-01-1971 00:00:00","LEMARI ANTIK","04","20","1","UNIT","123782","0","0","0","0","0","0","123781","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800011","02","02","008","008020000","01-01-1971 00:00:00","MEJA TULIS","04","20","1","UNIT","45049","0","0","0","0","0","0","45048","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800012","02","02","008","008040000","01-01-1971 00:00:00","BUPET OBAT","04","20","1","UNIT","2910","0","0","0","0","0","0","2909","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800013","02","02","008","008040000","01-01-1971 00:00:00","LEMARI OBAT","04","20","1","UNIT","17460","0","0","0","0","0","0","17459","0","0","0","0","0","0","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800169","02","02","008","008010000","13-12-2011 00:00:00","GUNTING PETIK","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","72146,25","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800086","02","02","008","008010000","31-07-2014 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","580000","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800087","02","02","008","008010000","31-07-2014 00:00:00","MESIN TRIMING","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","527500","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800088","02","02","008","008010000","31-07-2014 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","580000","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800089","02","02","008","008010000","01-03-2015 00:00:00","MESIN PETIK MERK OCHIAI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1740000","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800090","02","02","008","008010000","01-03-2015 00:00:00","MESIN PETIK MERK OCHIAI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","580000","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800091","02","02","008","008010000","01-06-2015 00:00:00","MESIN PETIK MERK OCHIAI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","4640000","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800080","02","02","008","008010000","30-04-2013 00:00:00","MESIN PETIK TEH MERK OCHIAI (V8 NEW Z.2)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1825000","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800081","02","02","008","008010000","31-05-2013 00:00:00","MESIN PETIK TEH MERK KAWASAKI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","608333,333333333","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800082","02","02","008","008010000","31-08-2013 00:00:00","MESIN SKIPPING","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","966666,666666667","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800083","02","02","008","008010000","30-09-2013 00:00:00","MESIN PETIK TEH MERK OCHIAI","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","580000","","","0",
"13","30-04-2016 00:00:00","SST201604-00001","1300800084","02","02","008","008010000","30-11-2013 00:00:00","MESIN SKIPPING","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500189","21","02","005","005020000","01-01-1990 00:00:00","SHAKLAR DELTA","06","10","1","UNIT","836364","0","0","0","0","0","0","836363","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500161","21","02","005","005010000","01-01-1985 00:00:00","TEA BIN HUN","05","5","1","UNIT","383406","0","0","0","0","0","0","383405","0","0","0","0","0","0","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300800073","02","02","008","008010000","08-12-2011 00:00:00","MESIN PETIK TEH MERK OCHIAI (RV-V8)","04","20","2","UNIT","73000000","0","0","0","0","0","0","59616683","0","0","0","0","0","1216667","","","0",
"13","01-02-2016 00:00:00","SALDO AWAL","1300500244","30","02","005","005010000","31-12-2005 00:00:00","DIESEL GENSET MAN TYPE D2866L 312.5 KVA","05","5","1","UNIT","495675000","0","0","0","0","0","0","371756286","0","0","0","0","0","2065313","","","0",
"13","29-02-2016 00:00:00","SST201602-00001","1300800181","02","02","008","008010000","28-02-2013 00:00:00","MESIN SKIPPING (R8 GA)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","483333,333333333","","","0",
"13","29-02-2016 00:00:00","SST201602-00001","1300800080","02","02","008","008010000","30-04-2013 00:00:00","MESIN PETIK TEH MERK OCHIAI (V8 NEW Z.2)","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1825000","","","0",
"13","31-03-2016 00:00:00","SST201603-00001","1300100008","02","02","001","001000000","01-01-1982 00:00:00","TM TEH TAHUN TANAM 1982","04","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","117898,226666667","","","0",
