"NPP","NoUrut","TKPendidikan","Pendidikan","Nama","Kota","StatAkreditasi","DNLN","TahunAwal","TahunAkhir","StatLulus","NoIjasah","TglIjasah","Nilai","Grade","UserId","TglInput",
"01077960023233","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01077961018071","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01077961018074","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01077961018075","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01077961018076","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01077962018078","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01077962018079","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078061020098","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078061020099","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078062020100","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078062020101","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078062020102","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078064020108","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078065020110","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078161020908","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078162010781","001","","3000","SLTA","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078162020909","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078162020910","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078162020911","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078162020912","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078163020913","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078163020915","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078164020892","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078164020916","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078164020917","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078164020918","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078164020920","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078165020921","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078166020923","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078166020924","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078260021464","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078262021465","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078264021466","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078363021785","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078364021786","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078366021789","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078451023196","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078460023200","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078460023201","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078461023202","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078463023203","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078463023206","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078463023207","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078464023208","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078464023209","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078464023210","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078464023211","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078464023212","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078464023213","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078464023214","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078464023215","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078465023216","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078465023217","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078465023218","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078465023219","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078465023220","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078465023221","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078465023222","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078465023224","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078466003360","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078466023227","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078466023228","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078466023229","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078466023230","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078466023231","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078466023232","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078467023234","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078467023235","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078560025596","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078560025597","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078562025527","001","","3E00","SPMA","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078562025598","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078562025599","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078562025600","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078562025602","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078562025603","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078562025604","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078563025605","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078563025606","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078563025607","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078564025609","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078564025610","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078565025612","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078565025613","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078565025614","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078566025615","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078566025616","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078566025617","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078566025618","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078566025619","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078566025620","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078566025621","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078566025622","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078567025623","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078567025624","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078567025625","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078567025626","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078567025627","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078567025628","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078567025630","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078567025631","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01087460010489","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01087661014037","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01096565001018","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01097859016916","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01098566026307","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01107459010616","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108060020408","001","","3Z00","UPT SLTA","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108060020422","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108459023775","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108460026375","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108465026388","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108560026359","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01048466022781","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108562026361","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108562026362","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108562026363","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108562026367","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108563004612","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108563026370","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01079062028968","01","1","1A00","SD","BANDUNG","0","D","1971","1977","L","TERCATAT","01-03-1977 00:00:00","0","","MIGRASI","22-05-2015 05:05:39",
"01079062028968","02","2","2A00","SMP","BANDUNG","0","D","1977","1980","L","TERCATAT","01-06-1980 00:00:00","0","","MIGRASI","22-05-2015 05:05:39",
"01079062028968","03","3","3E00","SPMA","BANDUNG","0","D","1980","1983","L","003288/83","25-05-1983 00:00:00","0","","MIGRASI","22-05-2015 05:05:39",
"01119264030539","01","1","1A00","SD","BANDUNG","0","D","1971","1977","L","XAa.164689","17-11-1977 00:00:00","65","","MIGRASI","08-05-2015 20:39:52",
"01119264030539","02","2","2A00","SMP","BANDUNG","0","D","1978","1981","L","02 OBob 0932384","12-05-1981 00:00:00","76","","MIGRASI","08-05-2015 20:39:52",
"01119264030539","03","3","3E00","SPMA","BANDUNG","0","D","1981","1984","L","003626","15-05-1984 00:00:00","0","","MIGRASI","08-05-2015 20:39:52",
"01109567031911","001","","7000","UNIVERSITAS NUSA BANGSA","BOGOR","Disamakan","D","1987","1983","Y","010100493004","10-02-1983 00:00:00","0","","","01-01-1900 00:00:00",
"01109064029475","01","1","1A00","SD","SUBANG","0","D","1971","1977","L","36218","16-11-1977 00:00:00","0","","MIGRASI","17-06-2015 10:50:51",
"01109064029475","02","2","2A00","SMP","SUBANG","0","D","1977","1981","L","02 OB 0904362","12-05-1981 00:00:00","0","","MIGRASI","17-06-2015 10:50:51",
"01109064029475","03","3","3E00","SPMA","BOGOR","0","D","1981","1984","L","003886","15-05-1984 00:00:00","0","","MIGRASI","17-06-2015 10:50:51",
"01049468030940","01","3","3A00","SMA CIANJUR","CIANJUR","0","D","","","L","","01-01-1900 00:00:00","0","","MIGRASI","07-05-2015 12:13:07",
"01118262110182","001","","7000","UNIVERSITAS BALE BANDUNG","BANDUNG","Diakui","D","2005","2010","Y","876/UNIBBA-AA/VI/2010","09-06-2010 00:00:00","0","","","01-01-1900 00:00:00",
"01109069029546","001","","","","","","D","","","","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01109069029546","002","","","","","","D","","","","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01109069029546","003","","","","","","D","","","","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01109069029546","004","","","","","","D","","","","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01030279037319","001","","3BC0","SMK PRAKARYA","BANDUNG","Diakui","D","1996","1999","Y","02/MK/222/0038180","31-05-1999 00:00:00","0","","","01-01-1900 00:00:00",
"01100478039596","001","","3A00","SMU NEGERI 1 PANGALENGAN","BANDUNG","Disamakan","D","1997","2000","Y","02/MU/0130991","22-06-2000 00:00:00","0","","","01-01-1900 00:00:00",
"01110678040900","001","","3A00","SMUN 1 PANGALENGAN","BANDUNG","Disamakan","D","1995","1998","Y","02/MU/103/0114447","30-05-1998 00:00:00","0","","","01-01-1900 00:00:00",
"01030282037318","001","","3C00","SPK TNI-AU CIMBULEUIT","BANDUNG","Disamakan","D","1997","2000","Y","004/2000/222500","17-06-2000 00:00:00","0","","","01-01-1900 00:00:00",
"01058462022963","001","","2A00","SMP PTP XIII","BANDUNG","Disamakan","D","1977","1980","Y","X/Bb/733614","14-05-1980 00:00:00","0","","","01-01-1900 00:00:00",
"26059069028916","01","3","3D00","SEKOLAH MENENGAH EKONOMI TINGKAT ATAS","SUMEDANG","1","D","1985","1988","L","02 OC os 0118891","13-05-1988 00:00:00","6,75","B","MIGRASI","11-05-2015 22:30:04",
"01039070028794","01","2","2A00","SMP","","0","D","","","L","","01-01-1900 00:00:00","0","","MIGRASI","07-05-2015 08:59:05",
"01039070028794","02","3","3AC0","SMA","","0","D","2002","2003","L","10PC001465","14-11-2003 00:00:00","0","","MIGRASI","07-05-2015 08:59:05",
"02017860015931","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078665026333","01","3","3000","UMUM","BANDUNG","2","D","1981","1984","L","02.OCoh.0468709","30-04-1984 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01088563026156","01","3","3000","SMA","BANDUNG","2","D","","1978","L","","01-01-1900 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01108566026417","01","3","3Z00","ILMU PENGETAHUAN SOSIAL","BANDUNG","2","D","2008","2008","L","02PC2200471","11-12-2008 00:00:00","57","B","MIGRASI","01-05-2015 01:43:29",
"01109064029473","01","3","3E00","PERTANIAN","SUBANG","0","D","","","L","","01-01-1900 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01109164030381","01","7","7000","PERTANIAN","BANDUNG","1","D","","","L","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01109568031897","01","7","7000","PERTANIAN","MALANG","0","D","1987","1992","L","","01-01-1900 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01110668040753","01","2","2000","PENDIDIKAN MENENGAH PERTAMA","BANDUNG","1","D","1983","1985","L","No:02 OB ob 1284479","14-05-1985 00:00:00","78","","MIGRASI","01-05-2015 01:43:29",
"01110671040755","01","1","1A00","PENDIDIKAN DASAR","BANDUNG","1","D","","1985","L","No.02 OA oa 506131","28-05-1985 00:00:00","66","","MIGRASI","01-05-2015 01:43:29",
"01110671040758","01","1","1A00","PEND. DASAR","BANDUNG","1","D","","1985","L","No. OA oa 506212","28-05-1985 00:00:00","69","","MIGRASI","01-05-2015 01:43:29",
"01110672040756","01","1","1A00","PEND. DASAR","BANDUNG","1","D","","1985","L","No.02 OA oa 492297","27-05-1985 00:00:00","61","","MIGRASI","01-05-2015 01:43:29",
"01110673040754","01","2","2A00","MENENGAH PERTAMA","BANDUNG","1","D","1988","1990","L","No.02 OB ob 1703890","05-06-1990 00:00:00","76","","MIGRASI","01-05-2015 01:43:29",
"01110673040757","01","1","1A00","PEND DASAR","BANDUNG","1","D","","1985","L","","01-01-1900 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01110674040751","001","3","7000","UNBAR","BANDUNG","Disamakan","D","","","Y","","12-06-1992 00:00:00","0","","","01-01-1900 00:00:00",
"01110676040750","01","7","7000","PERBANDINGAN AGAMA","BANDUNG","9","D","2005","2000","L","FU/S1/530/2000","31-08-2000 00:00:00","3,09","","MIGRASI","01-05-2015 01:43:29",
"01110679040749","01","3","3AG0","IPA","BANDUNG","1","D","1995","1995","L","No.02 Mu 102 0077429","30-05-1998 00:00:00","66","","MIGRASI","01-05-2015 01:43:29",
"01110679040749","02","4","4000","AKUNTANSI","BANDUNG","2","D","1998","1999","L","015/SDI/FC-BDG/99","30-04-1999 00:00:00","3,16","","MIGRASI","01-05-2015 01:43:29",
"01121279042005","01","1","1A00","UMUM","BANDUNG","0","D","1984","1990","L","02OAoa0545000","11-06-1990 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01121279042005","02","2","2A00","UMUM","BANDUNG","0","D","1990","1993","L","02OAob0352974","07-06-1993 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01121279042005","03","3","3B00","TEKNIK","BANDUNG","0","D","1993","1996","L","02OBon0125623","27-05-1996 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01121283042004","01","1","1A00","UMUM","BANDUNG","0","D","1989","1995","L","","01-01-1900 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01121283042004","02","2","2A00","UMUM","BANDUNG","0","D","1995","1998","L","02DI0317810","05-06-1998 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01121283042004","03","3","3000","UMUM","BANDUNG","1","D","1998","2001","L","E.IV/i/MA.13.3.03/00","23-06-2001 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01128563026623","01","3","3B00","SEKOLAH TEKNIK PERTANIAN","SUBANG","2","D","","","L","","01-01-1900 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"11098159021038","01","1","1A00","UMUM","BANDUNG","0","D","1967","1972","L","","01-01-1900 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"11098159021038","02","2","2A00","UMUM","BANDUNG","0","D","1972","1975","L","","01-01-1900 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"11098159021038","03","3","3A00","IPA","BANDUNG","0","D","1975","1979","L","","01-01-1900 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"13108566026456","01","3","3BA0","BANGUNAN","BANDUNG","0","D","1982","1985","L","0043331","30-04-1985 00:00:00","0","","MIGRASI","01-05-2015 01:43:29",
"01099669032291","001","3","3BD0","STM","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108568026439","001","2","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108568026436","001","2","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01079173030228","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01040471039158","001","","7000","UNSIL","TASIKMALAYA","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078556025595","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01040470039157","001","","6000","UT","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108569026440","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078569025636","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01118569026506","001","","1A00","SD","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01048468022789","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108568026438","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078468023236","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078568025633","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078568025634","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078568025632","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078268021468","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01118568026505","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01058568025321","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01028568024909","001","","3BD0","STM","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
