"kodeunit","tanggal","tanggal1","waktu","nourut","kodebln","kodetrans","kodemerk","kodemerk1","kodebud","kodeJenisOlah","kodeasal","kodekemasan","kodegrade","namagrade","kodegrade1","namagrade1","kodekbn","kodeafd","kodevar","thchop","nochop","nopol","pengemudi","norek","kodeterima","kodeLE","nosc","kodepembeli","sack","JmlKg1","JmlKg2","Tarra","rbi","pbi","bbm","pct","pakang","nospa","tglspa","kodeangkutan","kodegudang","nottp","noppt","uraian","inisial","ED","QR","tglinput","userID","BBM1","UTZ","KodeBlok","ThnTnm","BahanOlah","MC","CC","Tinggi","JmlKantong",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","006","SBL","Bahan Olah","130","","02","0200","07","","","","","","150","","","","","","","","","","","","0","7100","7150","0","0","0","0","44","3","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","001","SBL","Bahan Olah","130","","02","0200","01","","","","","","130","10","","","","","","","","","","","0","6600","6650","0","0","0","0","42","3","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","002","SBL","Bahan Olah","130","","02","0200","01","","","","","","130","11","","","","","","","","","","","0","6410","7000","0","0","0","0","42","3","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","06-05-2017 00:00:00","00:00:00","006","SBL","Sortasi","130","","02","0200","01","","70","BT","","","130","","","","","","","","","","","","0","700","7220","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","8350","","","","","","","","",
"13","01-01-2018 00:00:00","06-05-2017 00:00:00","00:00:00","007","SBL","Sortasi","130","","02","0200","01","","8","BP","","","130","","","","","","","","","","","","0","100","7220","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","8350","","","","","","","","",
"13","01-01-2018 00:00:00","06-05-2017 00:00:00","00:00:00","008","SBL","Sortasi","130","","02","0200","01","","25","PF II","","","130","","","","","","","","","","","","0","250","7220","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","8350","","","","","","","","",
"13","01-01-2018 00:00:00","06-05-2017 00:00:00","00:00:00","009","SBL","Sortasi","130","","02","0200","01","","41","DUST II","","","130","","","","","","","","","","","","0","200","7220","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","8350","","","","","","","","",
"13","01-01-2018 00:00:00","06-05-2017 00:00:00","00:00:00","010","SBL","Sortasi","130","","02","0200","01","","29","BT II","","","130","","","","","","","","","","","","0","0","7220","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","8350","","","","","","","","",
"13","01-01-2018 00:00:00","10-04-2017 00:00:00","00:00:00","006","SBL","Sortasi","130","","02","0200","01","","70","BT","","","130","","","","","","","","","","","","0","424","8847","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","10290","","","","","","","","",
"13","01-01-2018 00:00:00","10-04-2017 00:00:00","00:00:00","007","SBL","Sortasi","130","","02","0200","01","","8","BP","","","130","","","","","","","","","","","","0","350","8847","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","10290","","","","","","","","",
"13","01-01-2018 00:00:00","10-04-2017 00:00:00","00:00:00","001","SBL","Sortasi","130","","02","0200","01","","9","BOP I","","","130","","","","","","","","","","","","0","500","8847","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","10290","","","","","","","","",
"13","01-01-2018 00:00:00","11-04-2017 00:00:00","00:00:00","002","SBL","Sortasi","130","","02","0200","01","","28","BOP","","","130","","","","","","","","","","","","0","450","7603","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","8550","","","","","","","","",
"13","01-01-2018 00:00:00","11-04-2017 00:00:00","00:00:00","010","SBL","Sortasi","130","","02","0200","01","","29","BT II","","","130","","","","","","","","","","","","0","200","7603","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","8550","","","","","","","","",
"13","01-01-2018 00:00:00","11-04-2017 00:00:00","00:00:00","009","SBL","Sortasi","130","","02","0200","01","","41","DUST II","","","130","","","","","","","","","","","","0","150","7603","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","8550","","","","","","","","",
"13","01-01-2018 00:00:00","05-04-2017 00:00:00","00:00:00","001","SBL","Pengepakan","130","","02","0200","01","41","205","PLUFF","","","130","","","2017","KB26","","","","","","","","40","1400","1408","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","07-04-2017 00:00:00","00:00:00","001","SBL","Pengepakan","130","","02","0200","01","07","28","BOP","","","130","","","2017","188","","","","","","AU 18","020032","40","2000","2028","0","0","0","0","0","0","","19-04-2017 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","07-04-2017 00:00:00","00:00:00","002","SBL","Pengepakan","130","","02","0200","01","07","27","BOPF","","","130","","","2017","189","","","","","","","","40","2040","2068","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","07-04-2017 00:00:00","00:00:00","003","SBL","Pengepakan","130","","02","0200","01","07","70","BT","","","130","","","2017","190","","","","","","","","40","1680","1708","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","16-02-2017 00:00:00","00:00:00","080","SBL","Pengiriman","130","","02","0200","08","07","27","BOPF","","","130","","","2016","272","","","","","E","","020032","0","2040","0","0","0","0","0","0","0","","15-03-2017 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","08-06-2017 00:00:00","00:00:00","002","SBL","Sortasi","130","","02","0200","01","","1107","BM","","","130","","","","","","","","","","","","0","400","3430","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","3326","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","003","SBL","RKAP Kering","130","","02","0200","01","","27","BOPF","","","130","","","","","","","","","","","","0","0","0","0","16200","16890","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","006","SBL","Pengiriman","130","","02","0200","08","07","23","FANN II","","","","","","2017","90","D 8577 YT","ANWAR","","","E","","020069","40","2200","2228","0","0","0","0","0","0","446","19-04-2017 00:00:00","20","18","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","007","SBL","Pengiriman","130","","02","0200","08","07","23","FANN II","","","","","","2017","92","D 8577 YT","ANWAR","","","E","","020069","40","2200","2228","0","0","0","0","0","0","446","19-04-2017 00:00:00","20","18","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","008","SBL","Pengiriman","130","","02","0200","08","07","23","FANN II","","","","","","2017","86","D 8577 YT","ANWAR","","","E","","020091","40","2200","2228","0","0","0","0","0","0","475","19-04-2017 00:00:00","20","18","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","009","SBL","Pengiriman","130","","02","0200","08","07","10","DUST","","","","","","2017","82","D 8577 YT","ANWAR","","","E","","020052","40","2400","2428","0","0","0","0","0","0","468","19-04-2017 00:00:00","20","18","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","005","SBL","Pengiriman","130","","02","0200","08","07","8","BP","","","","","","2017","97","E 9872 D","MULYANA","","","E","","020028","40","2520","2548","0","0","0","0","0","0","0372","24-03-2017 00:00:00","20","18","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","27-05-2017 00:00:00","00:00:00","004","SBL","Sortasi","130","","02","0200","01","","12","PF","","","130","","","","","","","","","","","","0","1254","5203","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","5660","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","004","SBL","Bahan Olah","130","","02","0200","01","","","","","","130","14","","","","","","","","","","","0","9920","10050","0","0","0","0","44","3","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","001","SBL","Pengiriman","130","","02","0200","08","07","12","PF","","","","","","2017","35","B 9337 VJ","ARI HERYANTO","","","E","","020093","40","2160","2188","0","0","0","0","0","0","511","01-01-1900 00:00:00","20","18","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","005","SBL","Pengepakan","131","","02","0200","01","07","23","FANN II","","","131","","","2016","180","","","","","","","","40","2200","2228","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","005","SBL","Pengepakan","131","","02","0200","01","41","1107","BM","","","131","","","2016","KBA72","","","","","","","","40","2000","2008","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","005","SBL","Pengepakan","131","","02","0200","01","41","205","PLUFF","","","131","","","2016","KB33","","","","","","","","40","1400","1408","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","25-10-2017 00:00:00","00:00:00","008","SBL","Sortasi","130","","02","0200","01","","8","BP","","","130","","","","","","","","","","","","0","90","6025","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","5350","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","006","SBL","Pengepakan","131","","02","0200","01","07","12","PF","","","131","","","2016","129","","","","","","","","40","2160","2188","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","006","SBL","Pengepakan","131","","02","0200","01","07","23","FANN II","","","131","","","2016","182","","","","","","","","40","2200","2228","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","006","SBL","Pengepakan","131","","02","0200","01","41","1107","BM","","","131","","","2016","KBA45","","","","","","","","40","2000","2008","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","006","SBL","Pengepakan","131","","02","0200","01","41","205","PLUFF","","","131","","","2016","KB34","","","","","","","","40","1400","1408","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","007","SBL","Pengepakan","131","","02","0200","01","07","12","PF","","","131","","","2016","140","","","","","","","","40","2160","2188","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","007","SBL","Pengepakan","131","","02","0200","01","07","23","FANN II","","","131","","","2016","185","","","","","","","","40","2200","2228","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","007","SBL","Pengepakan","131","","02","0200","01","41","1107","BM","","","131","","","2016","KBA46","","","","","","","","40","2000","2008","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","007","SBL","Pengepakan","131","","02","0200","01","41","205","PLUFF","","","131","","","2016","KB35","","","","","","","","40","1400","1408","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","008","SBL","Pengepakan","131","","02","0200","01","07","12","PF","","","131","","","2016","143","","","","","","","","40","2160","2188","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","008","SBL","Pengepakan","131","","02","0200","01","07","23","FANN II","","","131","","","2016","191","","","","","","","","40","2200","2228","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","008","SBL","Pengepakan","131","","02","0200","01","41","1107","BM","","","131","","","2016","KBA66","","","","","","","","40","2000","2008","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","008","SBL","Pengepakan","131","","02","0200","01","41","205","PLUFF","","","131","","","2016","KB36","","","","","","","","40","1400","1408","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","009","SBL","Pengepakan","131","","02","0200","01","07","12","PF","","","131","","","2016","147","","","","","","","","40","2160","2188","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","009","SBL","Pengepakan","131","","02","0200","01","07","23","FANN II","","","131","","","2016","193","","","","","","","","40","2200","2228","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","009","SBL","Pengepakan","131","","02","0200","01","41","1107","BM","","","131","","","2016","KBA71","","","","","","","","40","2000","2008","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","009","SBL","Pengepakan","131","","02","0200","01","41","205","PLUFF","","","131","","","2016","KB37","","","","","","","","40","1400","1408","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","010","SBL","Pengepakan","131","","02","0200","01","07","12","PF","","","131","","","2016","159","","","","","","","","40","2160","2188","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","010","SBL","Pengepakan","131","","02","0200","01","07","23","FANN II","","","131","","","2016","195","","","","","","","","40","2200","2228","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","010","SBL","Pengepakan","131","","02","0200","01","41","1107","BM","","","131","","","2016","KBA38","","","","","","","","40","2000","2008","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","010","SBL","Pengepakan","131","","02","0200","01","41","205","PLUFF","","","131","","","2016","KB38","","","","","","","","40","1400","1408","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","31-12-2016 00:00:00","00:00:00","011","SBL","Pengepakan","131","","02","0200","01","07","12","PF","","","131","","","2016","167","","","","","","","","40","2160","2188","0","0","0","0","0","0","","16-03-2017 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","004","SBL","Pengiriman","130","","02","0200","08","41","1110","PW DUST","","","","","","2017","KBA28","Z 9356 HB","AGUS SALIM","","","E","","020049","40","2000","2008","0","0","0","0","0","0","026","07-05-2017 00:00:00","20","18","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","005","SBL","Pengiriman","130","","02","0200","08","07","70","BT","","","","","","2017","248","D 8577 YT","ANWAR","","","E","","020032","40","1680","1708","0","0","0","0","0","0","656","05-06-2017 00:00:00","20","18","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","011","SBL","Penerimaan","130","","02","0200","09","","16","DUST III","","","390","","","","","","","","01","","","","0","182","0","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","001","SBL","Hersortasi","130","","02","0200","01","","41","DUST II","","","130","","","","","","","","","","","","0","2400","0","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","001","SBL","Hersortasi","130","","02","0200","01","","25","PF II","","","130","","","","","","","","","","","","0","2910","0","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","30-07-2017 00:00:00","00:00:00","022","SBL","Sortasi","130","","02","0200","01","","8","BP","","","130","","","","","","","","","","","","0","33","4352","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","4000","","","","","","","","",
"13","01-01-2018 00:00:00","30-07-2017 00:00:00","00:00:00","023","SBL","Sortasi","130","","02","0200","01","","25","PF II","","","130","","","","","","","","","","","","0","50","4352","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","4000","","","","","","","","",
"13","01-01-2018 00:00:00","30-07-2017 00:00:00","00:00:00","024","SBL","Sortasi","130","","02","0200","01","","41","DUST II","","","130","","","","","","","","","","","","0","50","4352","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","4000","","","","","","","","",
"13","01-01-2018 00:00:00","27-07-2017 00:00:00","00:00:00","008","SBL","Sortasi","130","","02","0200","01","","25","PF II","","","130","","","","","","","","","","","","0","90","3904","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2500","","","","","","","","",
"13","01-01-2018 00:00:00","27-07-2017 00:00:00","00:00:00","009","SBL","Sortasi","130","","02","0200","01","","41","DUST II","","","130","","","","","","","","","","","","0","94","3904","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2500","","","","","","","","",
"13","01-01-2018 00:00:00","27-07-2017 00:00:00","00:00:00","010","SBL","Sortasi","130","","02","0200","01","","29","BT II","","","130","","","","","","","","","","","","0","0","3904","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2500","","","","","","","","",
"13","01-01-2018 00:00:00","27-07-2017 00:00:00","00:00:00","011","SBL","Sortasi","130","","02","0200","01","","23","FANN II","","","130","","","","","","","","","","","","0","862","3904","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2500","","","","","","","","",
"13","01-01-2018 00:00:00","09-01-2017 00:00:00","00:00:00","002","SBL","Pengepakan","132","","02","0205","01","25","2072","WP 1","","","132","","","2017","03","","","","","","","","6","24","33,6","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","005","SBL","Pengiriman","130","","02","0200","08","41","205","PLUFF","","","","","","2017","KB17","Z 9356 HB","AGUS SALIM","","","L","","020064","40","1400","1408","0","0","0","0","0","0","567","01-01-1900 00:00:00","20","03","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","001","SBL","Bahan Olah","130","","02","0200","01","","","","","","130","10","","","","","","","","","","","0","6100","6640","0","0","0","0","42","3","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","002","SBL","Bahan Olah","130","","02","0200","01","","","","","","130","11","","","","","","","","","","","0","7750","7840","0","0","0","0","43","3","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","003","SBL","Bahan Olah","130","","02","0200","01","","","","","","130","12","","","","","","","","","","","0","7620","7900","0","0","0","0","41","3","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","004","SBL","Bahan Olah","130","","02","0200","01","","","","","","130","14","","","","","","","","","","","0","12580","13970","0","0","0","0","43","3","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","007","SBL","Bahan Olah","130","","02","0200","07","","","","","","100","","","","","","","","","","","","0","3000","3070","0","0","0","0","44","3","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","11-07-2017 00:00:00","00:00:00","004","SBL","Sortasi","130","","02","0200","01","","12","PF","","","130","","","","","","","","","","","","0","1305","6344","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","5600","","","","","","","","",
"13","01-01-2018 00:00:00","27-07-2017 00:00:00","00:00:00","002","SBL","Sortasi","130","","02","0200","01","","28","BOP","","","130","","","","","","","","","","","","0","238","3904","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2500","","","","","","","","",
"13","01-01-2018 00:00:00","11-01-2017 00:00:00","00:00:00","003","SBL","Pengepakan","132","","02","0205","01","25","2072","WP 1","","","132","","","2017","04","","","","","","","","6","24","33,6","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","02-01-2018 07:37:15","CLOSING","0","","","","","","","","",
"13","01-01-2018 00:00:00","27-07-2017 00:00:00","00:00:00","003","SBL","Sortasi","130","","02","0200","01","","27","BOPF","","","130","","","","","","","","","","","","0","333","3904","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2500","","","","","","","","",
"13","01-01-2018 00:00:00","27-07-2017 00:00:00","00:00:00","004","SBL","Sortasi","130","","02","0200","01","","12","PF","","","130","","","","","","","","","","","","0","735","3904","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2500","","","","","","","","",
"13","01-01-2018 00:00:00","27-07-2017 00:00:00","00:00:00","005","SBL","Sortasi","130","","02","0200","01","","10","DUST","","","130","","","","","","","","","","","","0","254","3904","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2500","","","","","","","","",
"13","01-01-2018 00:00:00","27-07-2017 00:00:00","00:00:00","006","SBL","Sortasi","130","","02","0200","01","","70","BT","","","130","","","","","","","","","","","","0","201","3904","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2500","","","","","","","","",
"13","01-01-2018 00:00:00","13-12-2017 00:00:00","00:00:00","014","SBL","Sortasi","130","","02","0200","01","","1110","PW DUST","","","130","","","","","","","","","","","","0","250","5764","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","2880","","","","","","","","",
"13","01-01-2018 00:00:00","01-01-1900 00:00:00","00:00:00","010","SBL","Sortasi","130","","02","0200","01","","28","BOP","","","130","","","","","","","","","","","","0","400","6241","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","6145","","","","","","","","",
"13","01-01-2018 00:00:00","30-06-2017 00:00:00","00:00:00","018","SBL","Sortasi","130","","02","0200","01","","27","BOPF","","","130","","","","","","","","","","","","0","363","10699","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","08-01-2018 08:07:37","CLOSING","8845","","","","","","","","",
