"KodeUnit","Tanggal","NoBukti","NoInput","KodeBudidaya","KodeAfdeling","Norek","KodeBarang","Netral","kdblok","KodeUnsur","Uraian","Jml_fisik","Debet","Kredit","Aplikasi",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","405070000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","542,580398970503","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","488137,244554142","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","472298,748853183","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","581281,447140874","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","572972,728084633","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","17309,8313671682","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","82653,6328724415","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","79971,7862739208","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","98425,2356556545","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","97018,3653088896","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","2930,97988909367","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","1625657,7524824","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","1572910,34668377","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","1935858,61652878","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","1908187,84627376","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","57647,4380312908","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","42984,2392848734","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","41589,5379038216","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","51186,3028165012","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","50454,6561903757","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","1524,26380442813","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","5407,97453863454","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","5232,50302434905","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","6439,90046035058","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","6347,84982990574","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","191,77214676009","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","1411984,60301867","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","1366170,20898455","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","1681413,29624006","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","1657379,51576315","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","50070,3759935697","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","411020100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","536718,806173732","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","411020100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","519303,993845754","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","411020100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","639133,128727662","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","411020100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","629997,489473642","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","411020100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","19032,5817792103","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","411080100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","266180,186251187","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","411080100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","257543,488718569","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","411080100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","316971,518953941","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","411080100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","312440,792379452","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","411080100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","9439,01369685062","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","493861,180348632","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","477836,961199022","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","588097,599194589","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","579691,451443974","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","17512,8078137813","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","271535,500580513","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","262725,040189336","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","323348,710815397","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","318726,829954452","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","9628,91846030187","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","245213,409435969","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","237257,016895759","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","292003,95398118","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","287830,108714185","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","8695,5109729067","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","208417,660574667","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","201655,172651765","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","248187,002119074","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","244639,467470995","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","7390,69718349883","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","405060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","61422,4102235177","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","405060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","59429,4490407333","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","405060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","73142,7644580123","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","405060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","72097,2766244205","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","405060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","2178,09965331623","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","10282,9361760861","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","9949,28771505355","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","12245,0808414592","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","12070,0521405896","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404060000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","364,643126811565","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","405070000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","5110,55883475281","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","405070000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","4944,73751085924","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","405070000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","6085,73319963951","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","405070000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","5998,74496415436","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","405070000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","181,225490594071","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","264308,459246389","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","255732,49328148","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","314742,637232376","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","310243,769840948","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","9372,64039880812","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","1291045,1663189","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","1249154,87102877","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","1537396,72801968","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","1515421,49114617","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","423010000","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","45781,7434864858","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","375151,7890344","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","362979,310773178","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","446736,603814333","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","440351,04144779","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","13303,2549302979","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","187575,8945172","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","181489,655386589","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","223368,301907167","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","220175,520723895","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","6651,62746514894","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404100000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","64207,9063385485","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404100000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","62124,5646967126","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404100000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","76459,7766934325","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404100000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","75366,8761600104","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404100000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","2276,87611129605","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","100288,392182971","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","97034,3539259704","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","119424,982194906","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","117717,945732217","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","3556,32596393515","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","128415,125804802","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","124248,464807944","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","152918,735448619","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","150732,946073218","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","4553,7278654185","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","44818,4172708599","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","43364,2026679224","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","53370,4705805938","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","52607,603903643","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","1589,30557698085","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","169184,201937207","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","163694,714533925","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","201467,187420332","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","198587,456323528","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 02","0","5999,43978500735","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","103153,794441693","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","99806,7830262976","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","122837,147912996","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","121081,338645904","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","406010000","","","","L","Alokasi Biaya Umum dari Budidaya 36","0","3657,93597310968","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","210032,039426145","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","203217,170061786","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","250109,429644304","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","246534,416207263","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","7447,94466050159","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","437677,0872068","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","423475,862568708","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","521192,704450056","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","513742,881689089","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","405010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","15520,4640853475","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","697633,294632491","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","674997,320710905","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","830752,612306868","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","818878,003036528","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","24738,7693132089","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","232620,75068809","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","225072,949734913","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","277008,419463006","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","273048,917323634","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404170000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","8248,96279035781","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","58901,5888996241","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","56990,4203236256","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","70140,9310935559","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","69138,3508569665","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","401010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","2088,7088262278","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","424010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","792925,377739167","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","424010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","767197,479844439","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","424010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","944227,911697127","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","424010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","930731,309522843","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","424010000","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","28117,9211964244","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","62525,2981724001","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","60496,5517955296","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","74456,1006357222","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","73391,8402412984","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 02","0","2217,20915504965","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","10","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","41683,5321149334","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","11","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","40331,0345303531","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","12","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","49637,4004238148","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","02","14","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","48927,8934941989","0","ABU",
"14","31-12-2016 00:00:00","ABU20161200001","ABU20161200001","36","15","404010100","","","","G","Alokasi Biaya Umum dari Budidaya 36","0","1478,13943669977","0","ABU",
