"kodeunit","tanggal","tanggal1","waktu","nourut","kodebln","kodetrans","kodemerk","kodemerk1","kodebud","kodeJenisOlah","kodeasal","kodekemasan","kodegrade","namagrade","kodegrade1","namagrade1","kodekbn","kodeafd","kodevar","thchop","nochop","nopol","pengemudi","norek","kodeterima","kodeLE","nosc","kodepembeli","sack","JmlKg1","JmlKg2","Tarra","rbi","pbi","bbm","pct","pakang","nospa","tglspa","kodeangkutan","kodegudang","nottp","noppt","uraian","inisial","ED","QR","tglinput","userID","BBM1","UTZ","KodeBlok","ThnTnm","BahanOlah","MC","CC","Tinggi","JmlKantong",
"15","01-04-2019 00:00:00","23-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","42","70","BT","","","","","","2018","KBA305","","","","","","","","80","3360","3376","16","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","30-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","42","70","BT","","","","","","2018","KBA312","","","","","","","","80","3360","3376","16","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","27-08-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","8","BP","","","","","","2018","484","","","","","","","","80","5040","5096","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","01-01-1900 00:00:00","00:00:00","003","BI","RKAP Kering","151","","02","0201","01","","1103","PD","","","151","","","","","","","","","","","","0","0","0","0","23186","23186","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","23-04-2019 18:02:25","a_sopiana","0","","","","","","","","",
"15","01-04-2019 00:00:00","01-01-1900 00:00:00","00:00:00","004","BI","RKAP Kering","151","","02","0201","01","","1104","D 1","","","151","","","","","","","","","","","","0","0","0","0","30914","30914","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","23-04-2019 18:02:25","a_sopiana","0","","","","","","","","",
"15","01-04-2019 00:00:00","01-01-1900 00:00:00","00:00:00","005","BI","RKAP Kering","151","","02","0201","01","","1105","FANN","","","151","","","","","","","","","","","","0","0","0","0","23186","23186","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","23-04-2019 18:02:25","a_sopiana","0","","","","","","","","",
"15","01-04-2019 00:00:00","01-01-1900 00:00:00","00:00:00","006","BI","RKAP Kering","151","","02","0201","01","","1106","D 2","","","151","","","","","","","","","","","","0","0","0","0","15457","15457","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","23-04-2019 18:02:25","a_sopiana","0","","","","","","","","",
"15","01-04-2019 00:00:00","01-01-1900 00:00:00","00:00:00","007","BI","RKAP Kering","151","","02","0201","01","","1108","D 3","","","151","","","","","","","","","","","","0","0","0","0","1546","1546","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","23-04-2019 18:02:25","a_sopiana","0","","","","","","","","",
"15","01-04-2019 00:00:00","01-01-1900 00:00:00","00:00:00","008","BI","RKAP Kering","151","","02","0201","01","","1110A","FNGS 2","","","151","","","","","","","","","","","","0","0","0","0","12366","12366","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","23-04-2019 18:02:25","a_sopiana","0","","","","","","","","",
"15","01-04-2019 00:00:00","01-01-1900 00:00:00","00:00:00","009","BI","RKAP Kering","151","","02","0201","01","","1110","PW DUST","","","151","","","","","","","","","","","","0","0","0","0","4637","4637","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","23-04-2019 18:02:25","a_sopiana","0","","","","","","","","",
"15","01-04-2019 00:00:00","01-01-1900 00:00:00","00:00:00","010","BI","RKAP Kering","151","","02","0201","01","","1109","BP 1 GROFF","","","151","","","","","","","","","","","","0","0","0","0","0","13029","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","23-04-2019 18:02:25","a_sopiana","0","","","","","","","","",
"15","01-04-2019 00:00:00","30-11-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","8","BP","","","","","","2018","608","","","","","","","","80","5040","5096","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","17-01-2019 00:00:00","00:00:00","005","SBL","Pengepakan","151","","02","0201","01","07","1110A","FNGS 2","","","151","","","2019","54","","","","","","","","20","1100","1114","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","0","","","","","","","","",
"15","01-04-2019 00:00:00","17-01-2019 00:00:00","00:00:00","005","SBL","Sortasi","151","","02","0201","01","","1105","FANN","","","151","","","","","","","","","","","","0","912","4272","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","3300","","","","","","","","",
"15","01-04-2019 00:00:00","17-01-2019 00:00:00","00:00:00","006","SBL","Sortasi","151","","02","0201","01","","1106","D 2","","","151","","","","","","","","","","","","0","541","4272","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","3300","","","","","","","","",
"15","01-04-2019 00:00:00","17-01-2019 00:00:00","00:00:00","007","SBL","Sortasi","151","","02","0201","01","","1110A","FNGS 2","","","151","","","","","","","","","","","","0","431","4272","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","3300","","","","","","","","",
"15","01-04-2019 00:00:00","22-11-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","62","BOP I SP","","","","","","2018","587","","","","","","","","40","1720","1748","28","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","001","SBL","Pengepakan","151","","02","0201","01","07","1103","PD","","","151","","","2019","55","","","","","","","","20","1120","1134","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","0","","","","","","","","",
"15","01-04-2019 00:00:00","27-11-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","62","BOP I SP","","","","","","2018","596","","","","","","","","40","1720","1748","28","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","28-11-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","62","BOP I SP","","","","","","2018","598","","","","","","","","40","1720","1748","28","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","001","SBL","Sortasi","151","","02","0201","01","","1101","BP 1","","","151","","","","","","","","","","","","0","163","5190","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","4050","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","002","SBL","Pengepakan","151","","02","0201","01","07","1106","D 2","","","151","","","2019","56","","","","","","","","20","1200","1214","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","0","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","002","SBL","Sortasi","151","","02","0201","01","","1102","PF 1","","","151","","","","","","","","","","","","0","820","5190","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","4050","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","003","SBL","Pengepakan","151","","02","0201","01","07","1110A","FNGS 2","","","151","","","2019","57","","","","","","","","20","1100","1114","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","0","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","003","SBL","Sortasi","151","","02","0201","01","","1103","PD","","","151","","","","","","","","","","","","0","818","5190","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","4050","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","004","SBL","Sortasi","151","","02","0201","01","","1104","D 1","","","151","","","","","","","","","","","","0","1064","5190","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","4050","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","005","SBL","Sortasi","151","","02","0201","01","","1105","FANN","","","151","","","","","","","","","","","","0","1167","5190","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","4050","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","006","SBL","Sortasi","151","","02","0201","01","","1106","D 2","","","151","","","","","","","","","","","","0","555","5190","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","4050","","","","","","","","",
"15","01-04-2019 00:00:00","18-01-2019 00:00:00","00:00:00","007","SBL","Sortasi","151","","02","0201","01","","1110A","FNGS 2","","","151","","","","","","","","","","","","0","603","5190","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","4050","","","","","","","","",
"15","01-04-2019 00:00:00","19-01-2019 00:00:00","00:00:00","001","SBL","Sortasi","151","","02","0201","01","","1101","BP 1","","","151","","","","","","","","","","","","0","136","2907","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","2250","","","","","","","","",
"15","01-04-2019 00:00:00","19-01-2019 00:00:00","00:00:00","002","SBL","Sortasi","151","","02","0201","01","","1102","PF 1","","","151","","","","","","","","","","","","0","430","2907","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","2250","","","","","","","","",
"15","01-04-2019 00:00:00","19-01-2019 00:00:00","00:00:00","003","SBL","Sortasi","151","","02","0201","01","","1103","PD","","","151","","","","","","","","","","","","0","445","2907","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","2250","","","","","","","","",
"15","01-04-2019 00:00:00","19-01-2019 00:00:00","00:00:00","004","SBL","Sortasi","151","","02","0201","01","","1104","D 1","","","151","","","","","","","","","","","","0","610","2907","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","2250","","","","","","","","",
"15","01-04-2019 00:00:00","19-01-2019 00:00:00","00:00:00","005","SBL","Sortasi","151","","02","0201","01","","1105","FANN","","","151","","","","","","","","","","","","0","563","2907","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","2250","","","","","","","","",
"15","01-04-2019 00:00:00","19-01-2019 00:00:00","00:00:00","006","SBL","Sortasi","151","","02","0201","01","","1106","D 2","","","151","","","","","","","","","","","","0","296","2907","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","2250","","","","","","","","",
"15","01-04-2019 00:00:00","19-01-2019 00:00:00","00:00:00","007","SBL","Sortasi","151","","02","0201","01","","1110A","FNGS 2","","","151","","","","","","","","","","","","0","427","2907","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","2250","","","","","","","","",
"15","01-04-2019 00:00:00","21-01-2019 00:00:00","00:00:00","001","SBL","Sortasi","151","","02","0201","01","","1101","BP 1","","","151","","","","","","","","","","","","0","35","4366","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","3300","","","","","","","","",
"15","01-04-2019 00:00:00","21-01-2019 00:00:00","00:00:00","002","SBL","Sortasi","151","","02","0201","01","","1102","PF 1","","","151","","","","","","","","","","","","0","387","4366","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","3300","","","","","","","","",
"15","01-04-2019 00:00:00","31-03-2019 00:00:00","00:00:00","022","SBL","Sortasi","150","","02","0200","02","","70","BT","","","130","","","","","","","","","","","","0","2846","260641","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","255000","","","","","","","","",
"15","01-04-2019 00:00:00","31-03-2019 00:00:00","00:00:00","023","SBL","Sortasi","150","","02","0200","02","","8","BP","","","130","","","","","","","","","","","","0","300","260641","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","255000","","","","","","","","",
"15","01-04-2019 00:00:00","31-03-2019 00:00:00","00:00:00","024","SBL","Sortasi","150","","02","0200","02","","25","PF II","","","130","","","","","","","","","","","","0","1534","260641","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","255000","","","","","","","","",
"15","01-04-2019 00:00:00","31-03-2019 00:00:00","00:00:00","025","SBL","Sortasi","150","","02","0200","02","","41","DUST II","","","130","","","","","","","","","","","","0","1160","260641","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","255000","","","","","","","","",
"15","01-04-2019 00:00:00","31-03-2019 00:00:00","00:00:00","026","SBL","Sortasi","150","","02","0200","02","","29","BT II","","","130","","","","","","","","","","","","0","1135","260641","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","255000","","","","","","","","",
"15","01-04-2019 00:00:00","31-03-2019 00:00:00","00:00:00","027","SBL","Sortasi","150","","02","0200","02","","23","FANN II","","","130","","","","","","","","","","","","0","2464","260641","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","255000","","","","","","","","",
"15","01-04-2019 00:00:00","31-03-2019 00:00:00","00:00:00","028","SBL","Sortasi","150","","02","0200","02","","16","DUST III","","","130","","","","","","","","","","","","0","377","260641","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","255000","","","","","","","","",
"15","01-04-2019 00:00:00","31-03-2019 00:00:00","00:00:00","029","SBL","Sortasi","150","","02","0200","02","","1110","PW DUST","","","130","","","","","","","","","","","","0","1354","260641","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","255000","","","","","","","","",
"15","01-04-2019 00:00:00","31-03-2019 00:00:00","00:00:00","030","SBL","Sortasi","150","","02","0200","02","","1107","BM","","","130","","","","","","","","","","","","0","2365","260641","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","30-04-2019 15:49:31","CLOSING","255000","","","","","","","","",
"15","01-04-2019 00:00:00","05-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","151","","02","0201","01","07","1102","PF 1","","","","","","2018","615","","","","","","","","40","2120","2148","28","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","06-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","151","","02","0201","01","07","1102","PF 1","","","","","","2018","620","","","","","","","","40","2120","2148","28","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","09-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","151","","02","0201","01","07","1102","PF 1","","","","","","2018","626","","","","","","","","40","2120","2148","28","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","12-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","151","","02","0201","01","07","1102","PF 1","","","","","","2018","634","","","","","","","","40","2120","2148","28","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","14-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","151","","02","0201","01","07","1102","PF 1","","","","","","2018","637","","","","","","","","40","2120","2148","28","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","10-10-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","23","FANN II","","","","","","2018","547","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","26-11-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","23","FANN II","","","","","","2018","593","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","29-11-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","23","FANN II","","","","","","2018","602","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","09-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","23","FANN II","","","","","","2018","621.","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","20-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","23","FANN II","","","","","","2018","649","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","24-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","23","FANN II","","","","","","2018","664","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","29-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","23","FANN II","","","","","","2018","680","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","31-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","23","FANN II","","","","","","2018","690","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","31-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","23","FANN II","","","","","","2018","693","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","06-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","25","PF II","","","","","","2018","613.","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","09-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","25","PF II","","","","","","2018","620.","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","13-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","25","PF II","","","","","","2018","628.","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","18-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","25","PF II","","","","","","2018","638.","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
"15","01-04-2019 00:00:00","20-12-2018 00:00:00","00:00:00","001","SBL","Pengepakan","150","","02","0200","01","07","25","PF II","","","","","","2018","648","","","","","","","","80","4400","4456","56","0","0","0","0","0","","01-01-1900 00:00:00","","","","","SawPak","","","System.Byte[]","30-04-2019 15:49:33","Closing","0","","","","","","","","",
