"KodeUnit","tanggal","waktu","noinput","nobuku","tglfaktur","nofaktur","nama","alamat","KodeAfdeling","KodeBudidaya","nourut","kodebarang","qtyminta","qty","ppn","status","nilai","norek","netral","jml_fisik","kdblok","keterangan","Penjelasan","tglkom","namauser","thntnm","KMK",
"71","25-01-2017 00:00:00","07:47:04","A58201701-00303","A58201701-V00303","25-01-2017 00:00:00","","AFD.I suntik ontong","","10","31","001","00202272","0,009","0,009","False","","15749,3812690184","601060105","2014","0","0006","","u/ Suntik ontong","27-01-2017 00:00:00","sutarja","","01",
"71","24-01-2017 00:00:00","07:50:24","A58201701-00304","A58201701-V00304","24-01-2017 00:00:00","","Afd.I suntik ontong","","10","31","001","00202272","0,009","0,009","False","","15749,3876269235","601060105","2013","0","0004","","u/ Suntik ontong","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:51:28","A58201701-00305","A58201701-V00305","25-01-2017 00:00:00","","Afd.V pemberantasan penyakit daun","","14","31","001","00202352","250","250","False","","325000","601060204","2014","0","0003","","u/ Pemberantasan penyakit daun","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:54:08","A58201701-00306","A58201701-V00306","25-01-2017 00:00:00","","Afd.V suntik ontong","","14","31","001","00202272","0,02","0,02","False","","34998,63372424","601060105","2014","0","0006","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:55:57","A58201701-00307","A58201701-V00307","25-01-2017 00:00:00","","Afd.II larikan chemis","","11","00","001","00202130","3,7","3,7","False","","140600","601050200","2009","0","0016","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:55:57","A58201701-00307","A58201701-V00307","25-01-2017 00:00:00","","Afd.II larikan chemis","","11","00","002","00202130","3,1","3,1","False","","117800","601050200","2009","0","0017","","u/ Anti beku lateks","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:57:04","A58201701-00308","A58201701-V00308","25-01-2017 00:00:00","","Pabrik RSS","","21","00","001","00301004","45","45","False","","405000","605040000","0000","0","","","u/ Pengepakan","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:57:04","A58201701-00308","A58201701-V00308","25-01-2017 00:00:00","","Pabrik RSS","","21","00","002","00301006","20","20","False","","342518,52631579","605040000","0000","0","","","u/ Pengepakan","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","07:57:52","A58201701-00309","A58201701-V00309","25-01-2017 00:00:00","","Afd.IV suntik ontong","","13","31","001","00202272","0,0035","0,0035","False","","6124,75940813236","601060105","2013","0","0002","","u/ Suntik ontong","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","08:09:28","A58201701-00310","A58201701-V00310","25-01-2017 00:00:00","","Afd.IV pengepakan pisang","","13","31","001","01200664","1500","1500","False","","39037,2981700753","605040000","3100","0","","","u/ Pengepakan pisang","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","08:09:28","A58201701-00310","A58201701-V00310","25-01-2017 00:00:00","","Afd.IV pengepakan pisang","","13","31","002","01200717","750","750","False","","19500","605040000","3100","0","","","u/ Pengepakan pisang","27-01-2017 00:00:00","sutarja","","01",
"71","25-01-2017 00:00:00","08:09:28","A58201701-00310","A58201701-V00310","25-01-2017 00:00:00","","Afd.IV pengepakan pisang","","13","31","003","01200665","1100","1100","False","","653984,629208254","605040000","3100","0","","","u/ Pengepakan pisang","27-01-2017 00:00:00","sutarja","","01",
