"kodeunit","tanggal","tanggal1","waktu","nourut","kodebln","kodetrans","kodemerk","kodemerk1","kodebud","kodeJenisOlah","kodeasal","kodekemasan","kodegrade","namagrade","kodegrade1","namagrade1","kodekbn","kodeafd","kodevar","thchop","nochop","nopol","pengemudi","norek","kodeterima","kodeLE","nosc","kodepembeli","sack","JmlKg1","JmlKg2","Tarra","rbi","pbi","bbm","pct","pakang","nospa","tglspa","kodeangkutan","kodegudang","nottp","noppt","uraian","inisial","ED","QR","tglinput","userID","BBM1","UTZ","KodeBlok","ThnTnm","BahanOlah","MC","CC","Tinggi","JmlKantong",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","014","SBL","Sortasi","430","","02","0200","02","","23","FANN II","","","441","","","","","","","","","","","","0","240","3503","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2310","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","014","SBL","Sortasi","430","","02","0200","02","","27","BOPF","","","441","","","","","","","","","","","","0","96","7326","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","6810","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","015","SBL","Sortasi","430","","02","0200","02","","12","PF","","","441","","","","","","","","","","","","0","181","3823","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","4500","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","015","SBL","Sortasi","430","","02","0200","02","","25","PF II","","","441","","","","","","","","","","","","0","73","3503","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2310","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","016","SBL","Sortasi","430","","02","0200","01","","25","PF II","","","430","","","","","","","","","","","","0","140","3503","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2310","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","017","SBL","Sortasi","430","","02","0200","01","","27","BOPF","","","430","","","","","","","","","","","","0","86","3503","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2310","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","017","SBL","Sortasi","430","","02","0200","02","","8","BP","","","441","","","","","","","","","","","","0","22","3823","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","4500","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","018","SBL","Sortasi","430","","02","0200","02","","25","PF II","","","441","","","","","","","","","","","","0","23","3823","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","4500","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","019","SBL","Sortasi","430","","02","0200","02","","41","DUST II","","","441","","","","","","","","","","","","0","0","3823","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","4500","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","020","SBL","Sortasi","430","","02","0200","02","","16","DUST III","","","441","","","","","","","","","","","","0","10","3823","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","4500","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","021","SBL","Sortasi","430","","02","0200","01","","41","DUST II","","","430","","","","","","","","","","","","0","5","3503","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2310","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","021","SBL","Sortasi","430","","02","0200","02","","23","FANN II","","","441","","","","","","","","","","","","0","200","3823","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","4500","","","","","","","","",
"43","01-01-2018 00:00:00","30-08-2017 00:00:00","00:00:00","022","SBL","Sortasi","430","","02","0200","02","","1110","PW DUST","","","441","","","","","","","","","","","","0","70","7326","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","6810","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","013","SBL","Sortasi","430","","02","0200","02","","28","BOP","","","441","","","","","","","","","","","","0","28","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","014","SBL","Sortasi","430","","02","0200","02","","27","BOPF","","","441","","","","","","","","","","","","0","26","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","015","SBL","Sortasi","430","","02","0200","02","","12","PF","","","441","","","","","","","","","","","","0","233","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","016","SBL","Sortasi","430","","02","0200","02","","10","DUST","","","441","","","","","","","","","","","","0","153","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","017","SBL","Sortasi","430","","02","0200","02","","8","BP","","","441","","","","","","","","","","","","0","27","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","018","SBL","Sortasi","430","","02","0200","02","","25","PF II","","","441","","","","","","","","","","","","0","27","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","019","SBL","Sortasi","430","","02","0200","02","","41","DUST II","","","441","","","","","","","","","","","","0","9","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","020","SBL","Sortasi","430","","02","0200","02","","16","DUST III","","","441","","","","","","","","","","","","0","29","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","021","SBL","Sortasi","430","","02","0200","02","","23","FANN II","","","441","","","","","","","","","","","","0","215","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","022","SBL","Sortasi","430","","02","0200","02","","1110","PW DUST","","","441","","","","","","","","","","","","0","14","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","023","SBL","Sortasi","430","","02","0200","02","","1107","BM","","","441","","","","","","","","","","","","0","170","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","024","SBL","Sortasi","430","","02","0200","02","","205","PLUFF","","","441","","","","","","","","","","","","0","16","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","001","SBL","Pengepakan","430","","02","0200","01","07","16","DUST III","","","430","","","2017","243","","","","","","","","20","1300","1314","14","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","0","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","001","SBL","Sortasi","430","","02","0200","01","","28","BOP","","","430","","","","","","","","","","","","0","145","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","002","SBL","Pengepakan","430","","02","0200","01","07","23","FANN II","","","430","","","2017","244","","","","","","","","40","2200","2228","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","0","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","002","SBL","Sortasi","430","","02","0200","01","","27","BOPF","","","430","","","","","","","","","","","","0","145","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","003","SBL","Pengepakan","430","","02","0200","01","42","1107","BM","","","430","","","2017","77","","","","","","","","50","2000","2010","10","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","0","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","003","SBL","Sortasi","430","","02","0200","01","","12","PF","","","430","","","","","","","","","","","","0","1486","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","004","SBL","Pengepakan","430","","02","0200","01","42","1107","BM","","","430","","","2017","78","","","","","","","","50","2000","2010","10","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","0","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","004","SBL","Sortasi","430","","02","0200","01","","10","DUST","","","430","","","","","","","","","","","","0","735","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","005","SBL","Sortasi","430","","02","0200","01","","8","BP","","","430","","","","","","","","","","","","0","160","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","006","SBL","Sortasi","430","","02","0200","01","","25","PF II","","","430","","","","","","","","","","","","0","145","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","007","SBL","Sortasi","430","","02","0200","01","","41","DUST II","","","430","","","","","","","","","","","","0","24","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","008","SBL","Sortasi","430","","02","0200","01","","16","DUST III","","","430","","","","","","","","","","","","0","160","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","009","SBL","Sortasi","430","","02","0200","01","","23","FANN II","","","430","","","","","","","","","","","","0","805","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","23-06-2017 00:00:00","00:00:00","010","SBL","Sortasi","430","","02","0200","01","","1110","PW DUST","","","430","","","","","","","","","","","","0","58","387","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2110","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","013","SBL","Sortasi","430","","02","0200","02","","28","BOP","","","441","","","","","","","","","","","","0","40","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","014","SBL","Sortasi","430","","02","0200","02","","27","BOPF","","","441","","","","","","","","","","","","0","48","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","015","SBL","Sortasi","430","","02","0200","02","","12","PF","","","441","","","","","","","","","","","","0","428","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","016","SBL","Sortasi","430","","02","0200","02","","10","DUST","","","441","","","","","","","","","","","","0","168","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","017","SBL","Sortasi","430","","02","0200","02","","8","BP","","","441","","","","","","","","","","","","0","40","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","018","SBL","Sortasi","430","","02","0200","02","","25","PF II","","","441","","","","","","","","","","","","0","37","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","019","SBL","Sortasi","430","","02","0200","02","","41","DUST II","","","441","","","","","","","","","","","","0","20","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","020","SBL","Sortasi","430","","02","0200","02","","16","DUST III","","","441","","","","","","","","","","","","0","53","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","021","SBL","Sortasi","430","","02","0200","02","","23","FANN II","","","441","","","","","","","","","","","","0","330","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","022","SBL","Sortasi","430","","02","0200","02","","1110","PW DUST","","","441","","","","","","","","","","","","0","21","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","023","SBL","Sortasi","430","","02","0200","02","","1107","BM","","","441","","","","","","","","","","","","0","266","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","21-06-2017 00:00:00","00:00:00","024","SBL","Sortasi","430","","02","0200","02","","205","PLUFF","","","441","","","","","","","","","","","","0","36","4229","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3095","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","001","SBL","Pengepakan","430","","02","0200","01","07","28","BOP","","","430","","","2017","240","","","","","","","","20","1000","1014","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","0","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","001","SBL","Sortasi","430","","02","0200","01","","28","BOP","","","430","","","","","","","","","","","","0","56","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","002","SBL","Pengepakan","430","","02","0200","01","07","27","BOPF","","","430","","","2017","241","","","","","","","","20","1020","1034","14","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","0","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","002","SBL","Sortasi","430","","02","0200","01","","27","BOPF","","","430","","","","","","","","","","","","0","62","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","003","SBL","Pengepakan","430","","02","0200","01","07","8","BP","","","430","","","2017","242","","","","","","","","20","1260","1274","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","0","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","003","SBL","Sortasi","430","","02","0200","01","","12","PF","","","430","","","","","","","","","","","","0","520","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","004","SBL","Sortasi","430","","02","0200","01","","10","DUST","","","430","","","","","","","","","","","","0","397","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","005","SBL","Sortasi","430","","02","0200","01","","8","BP","","","430","","","","","","","","","","","","0","72","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","006","SBL","Sortasi","430","","02","0200","01","","25","PF II","","","430","","","","","","","","","","","","0","45","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","007","SBL","Sortasi","430","","02","0200","01","","41","DUST II","","","430","","","","","","","","","","","","0","12","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","008","SBL","Sortasi","430","","02","0200","01","","16","DUST III","","","430","","","","","","","","","","","","0","77","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","009","SBL","Sortasi","430","","02","0200","01","","23","FANN II","","","430","","","","","","","","","","","","0","404","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","010","SBL","Sortasi","430","","02","0200","01","","1110","PW DUST","","","430","","","","","","","","","","","","0","25","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","22-06-2017 00:00:00","00:00:00","011","SBL","Sortasi","430","","02","0200","01","","1107","BM","","","430","","","","","","","","","","","","0","380","3026","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","3045","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","004","SBL","Sortasi","430","","02","0200","01","","10","DUST","","","430","","","","","","","","","","","","0","479","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","005","SBL","Sortasi","430","","02","0200","01","","8","BP","","","430","","","","","","","","","","","","0","140","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","006","SBL","Sortasi","430","","02","0200","01","","25","PF II","","","430","","","","","","","","","","","","0","75","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","007","SBL","Sortasi","430","","02","0200","01","","41","DUST II","","","430","","","","","","","","","","","","0","31","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","008","SBL","Sortasi","430","","02","0200","01","","16","DUST III","","","430","","","","","","","","","","","","0","143","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","009","SBL","Sortasi","430","","02","0200","01","","23","FANN II","","","430","","","","","","","","","","","","0","681","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","010","SBL","Sortasi","430","","02","0200","01","","1110","PW DUST","","","430","","","","","","","","","","","","0","75","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","011","SBL","Sortasi","430","","02","0200","01","","1107","BM","","","430","","","","","","","","","","","","0","540","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","012","SBL","Sortasi","430","","02","0200","01","","205","PLUFF","","","430","","","","","","","","","","","","0","34","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","013","SBL","Sortasi","430","","02","0200","02","","28","BOP","","","441","","","","","","","","","","","","0","37","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","014","SBL","Sortasi","430","","02","0200","02","","27","BOPF","","","441","","","","","","","","","","","","0","57","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","015","SBL","Sortasi","430","","02","0200","02","","12","PF","","","441","","","","","","","","","","","","0","242","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","016","SBL","Sortasi","430","","02","0200","02","","10","DUST","","","441","","","","","","","","","","","","0","121","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","017","SBL","Sortasi","430","","02","0200","02","","8","BP","","","441","","","","","","","","","","","","0","17","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","018","SBL","Sortasi","430","","02","0200","02","","25","PF II","","","441","","","","","","","","","","","","0","25","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","019","SBL","Sortasi","430","","02","0200","02","","41","DUST II","","","441","","","","","","","","","","","","0","4","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","020","SBL","Sortasi","430","","02","0200","02","","16","DUST III","","","441","","","","","","","","","","","","0","37","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","021","SBL","Sortasi","430","","02","0200","02","","23","FANN II","","","441","","","","","","","","","","","","0","226","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","022","SBL","Sortasi","430","","02","0200","02","","1110","PW DUST","","","441","","","","","","","","","","","","0","17","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","023","SBL","Sortasi","430","","02","0200","02","","1107","BM","","","441","","","","","","","","","","","","0","146","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
"43","01-01-2018 00:00:00","07-07-2017 00:00:00","00:00:00","024","SBL","Sortasi","430","","02","0200","02","","205","PLUFF","","","441","","","","","","","","","","","","0","18","4368","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","07-01-2018 19:48:27","CLOSING","2510","","","","","","","","",
