"kodeunit","tanggal","tanggal1","waktu","nourut","kodebln","kodetrans","kodemerk","kodemerk1","kodebud","kodeJenisOlah","kodeasal","kodekemasan","kodegrade","namagrade","kodegrade1","namagrade1","kodekbn","kodeafd","kodevar","thchop","nochop","nopol","pengemudi","norek","kodeterima","kodeLE","nosc","kodepembeli","sack","JmlKg1","JmlKg2","Tarra","rbi","pbi","bbm","pct","pakang","nospa","tglspa","kodeangkutan","kodegudang","nottp","noppt","uraian","inisial","ED","QR","tglinput","userID","BBM1","UTZ","KodeBlok","ThnTnm","BahanOlah","MC","CC","Tinggi","JmlKantong",
"10","16-07-2017 00:00:00","16-07-2017 00:00:00","11:21:37","004","BI","Pengepakan","100","","02","0200","01","07","41","DUST II","","","100","","","2017","495","","","","","","","","20","1200","1214","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","16-07-2017 11:33:25","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","16-07-2017 00:00:00","11:21:37","005","BI","Pengepakan","100","","02","0200","01","07","12","PF","","","100","","","2017","496","","","","","","","","40","2160","2188","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","16-07-2017 11:33:25","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","16-07-2017 00:00:00","11:21:37","006","BI","Pengepakan","100","","02","0200","01","41","1110","PW DUST","","","100","","","2017","KBA86","","","","","","","","20","1300","1304","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","16-07-2017 11:33:25","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","001","BI","Pengiriman","100","","02","0200","08","07","16","DUST III","","","","","","2017","307","D 8577 YT","ANWAR","","","E","","020049","20","1300","1314","0","0","0","0","0","0","707","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","002","BI","Pengiriman","100","","02","0200","08","07","70","BT","","","","","","2017","322","D 8577 YT","ANWAR","","","E","","020072","40","1680","1708","0","0","0","0","0","0","733","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","003","BI","Pengiriman","100","","02","0200","08","07","70","BT","","","","","","2017","328","D 8577 YT","ANWAR","","","E","","020072","40","1680","1708","0","0","0","0","0","0","733","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","004","BI","Pengiriman","100","","02","0200","08","07","10","DUST","","","","","","2017","340","D 8577 YT","ANWAR","","","E","","020072","40","2400","2428","0","0","0","0","0","0","742","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","005","BI","Pengiriman","100","","02","0200","08","07","10","DUST","","","","","","2017","351","D 8577 YT","ANWAR","","","E","","020072","40","2400","2428","0","0","0","0","0","0","742","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","006","BI","Pengiriman","100","","02","0200","08","07","41","DUST II","","","","","","2017","313","Z 9077 TA","JANG KOSIM","","","E","","020052","20","1200","1214","0","0","0","0","0","0","752","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","007","BI","Pengiriman","100","","02","0200","08","07","23","FANN II","","","","","","2017","319","Z 9077 TA","JANG KOSIM","","","E","","020072","40","2200","2228","0","0","0","0","0","0","752","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","008","BI","Pengiriman","100","","02","0200","08","07","23","FANN II","","","","","","2017","324","Z 9077 TA","JANG KOSIM","","","E","","020072","40","2200","2228","0","0","0","0","0","0","752","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","009","BI","Pengiriman","100","","02","0200","08","07","16","DUST III","","","","","","2017","325","Z 9077 TA","JANG KOSIM","","","E","","020052","20","1300","1314","0","0","0","0","0","0","752","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","010","BI","Pengiriman","100","","02","0200","08","07","70","BT","","","","","","2017","336","Z 9077 TA","JANG KOSIM","","","E","","020072","40","1680","1708","0","0","0","0","0","0","742","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","011","BI","Pengiriman","100","","02","0200","08","07","70","BT","","","","","","2017","341","Z 9077 TA","JANG KOSIM","","","E","","020072","40","1680","1708","0","0","0","0","0","0","742","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","16:51:19","012","BI","Pengiriman","100","","02","0200","08","07","70","BT","","","","","","2017","348","Z 9077 TA","JANG KOSIM","","","E","","020072","40","1680","1708","0","0","0","0","0","0","742","01-01-1900 00:00:00","30","01","","","","","","System.Byte[]","16-07-2017 16:58:56","yanti","0","","","","","","","","",
"10","16-07-2017 00:00:00","15-07-2017 00:00:00","15:35:47","001","BI","Sortasi","100","","02","0200","01","","9","BOP I","","","100","","","","","","","","","","","","0","756","9211","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","17-07-2017 15:36:26","yanti","8500","","","","","","","","",
"10","16-07-2017 00:00:00","15-07-2017 00:00:00","15:35:47","002","BI","Sortasi","100","","02","0200","01","","28","BOP","","","100","","","","","","","","","","","","0","358","9211","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","17-07-2017 15:36:26","yanti","8500","","","","","","","","",
"10","16-07-2017 00:00:00","15-07-2017 00:00:00","15:35:47","003","BI","Sortasi","100","","02","0200","01","","27","BOPF","","","100","","","","","","","","","","","","0","699","9211","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","17-07-2017 15:36:26","yanti","8500","","","","","","","","",
"10","16-07-2017 00:00:00","15-07-2017 00:00:00","15:35:47","004","BI","Sortasi","100","","02","0200","01","","12","PF","","","100","","","","","","","","","","","","0","1136","9211","0","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","","","System.Byte[]","17-07-2017 15:36:26","yanti","8500","","","","","","","","",
"10","16-07-2017 00:00:00","01-01-1900 00:00:00","08:38:36","002","BI","Ex Contoh","100","","02","0200","01","07","27","BOPF","","","100","","","2017","480","","","","","","","","40","51,7","2","0,7","0","0","0","0","0","","01-01-1900 00:00:00","","","","","","DE","","System.Byte[]","16-07-2017 11:11:14","yanti","0","","","","","","","","",
